brand,dealer_name,address,city,state_region,country,postal_code,latitude,longitude,phone,fax,email,website,dealer_type,services_offered,dealer_id,sap_code,source
Deutz-Fahr; Lamborghini Trattori; SAME,SN CIAM - NARBONNE,16 RUE ANTOINE BECQUEREL,NARBONNE,France,FR,11100,43.1558609,2.9806017,04 68 41 20 11,,amorcillo@ciam-sa.com,www.romerales.fr,Dealer Branch,PARTS; SERVICE; TRACTORS,C1441X,0010000920,lamborghini_api
Lamborghini Trattori,SN CIAM - PEZENAS,"1, rue Paul Guéry ZA Les Rodettes",PEZENAS,FRANCE,FR,34120,43.4483018,3.4163621,04 67 98 19 00,,amorcillo@ciam-sa.com,,Dealer Branch,PARTS; SERVICE; TRACTORS,C3845X,0010000920,lamborghini_api
SAME,SODEMAGRI SAS,"Zone Artisanale, Route de Domfront, CEAUCE 61330",CEAUCE,,FR,61330,48.501260,-0.630544,02 33 38 33 58,,,www.sodemagri.com,,PARTS; SERVICE; TRACTORS,2741,,same_nuxt_fr-fr
SAME,SODEMAGRI SAS - SAINT GEORGES DES GROSEILLERS,"Z.A. de la Valette Route d'Aubusson, SAINT GEORGES DES GROSEILLERS 61100",SAINT GEORGES DES GROSEILLERS,,FR,61100,48.774613,-0.564028,02 33 64 97 40,,,www.sodemagri.com,,PARTS; SERVICE; TRACTORS,2847,,same_nuxt_fr-fr
Deutz-Fahr; Lamborghini Trattori,SOMAREF SARL,53 Route de la Ferrière LE BAS AGET,POMPORT,FRANCE,FR,24 240,44.8144036,0.4348853,05 53 57 30 46,,pautriben2433@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C5934X,0010003621,lamborghini_api
SAME,SOUSLIKOFF & CIE,"2 route de Queyzans, SAINT YZANS DE MEDOC 33 340",SAINT YZANS DE MEDOC 33 340,,FR,,45.324921,-0.822193,05 56 09 05 07,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2796,,same_nuxt_fr-fr
Deutz-Fahr; Lamborghini Trattori,THOUARD SAS,"2, rue du Grand Chène",LE SEURE,France,FR,17770,45.7877604,-0.364012,05 46 94 91 45,,-,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C5567X,0010000796,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,TIFFAY,"270, rue de Verdun",DOMBASLE EN ARGONNE,France,FR,55120,49.1354,5.19485,03 29 86 81 94,,sarl@tiffay.net,www.tiffay.net,Dealer,PARTS; SERVICE; TRACTORS,C5677X,0010000886,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,TIFFAY - SOMME TOURBE,"30 bis, voie de la Liberté",SOMME TOURBE,,FR,51600,49.1010664,4.6720758,03 29 86 81 94,,sarl@tiffay.net,,Dealer Branch,PARTS; SERVICE; TRACTORS,C25C,0010000886,lamborghini_api
SAME,VAL'AGRI,"Z.A. la Baisse de Sainte-Anne, VALENSOLE 04210",VALENSOLE,,FR,04210,43.841697,5.980259,04 92 74 88 04,,,www.valagri04.fr,,PARTS; SERVICE; TRACTORS; AGRICENTER,2876,,same_nuxt_fr-fr
SAME,VITIDIS SAS,"10 rue des Champs Seguin, JARNAC 16200",JARNAC,,FR,16200,45.683592,-0.157143,05 45 83 48 48,,,http://www.vitidis.fr,,TRACTORS,2568,,same_nuxt_fr-fr
SAME,VITIDIS SAS - SAINT MARTIAL DE VITATERNE,"1 ZA CHEMIN VERT, SAINT-MARTIAL-DE-VITATERNE 17500",SAINT-MARTIAL-DE-VITATERNE,,FR,17500,45.458306,-0.442316,05 46 86 12 56,,,www.vitidis.fr,,PARTS; SERVICE; TRACTORS; AGRICENTER,1362,,same_nuxt_fr-fr
SAME,BLAKEWELL SERVICES LTD,"Parkside Newport Road, BARNSTAPLE EX32 9BA",BARNSTAPLE,,GB,EX32 9BA,51.074111,-4.051859,01271 375 947,,,www.blakewellservices.co.uk,,PARTS; SERVICE; TRACTORS,2647,,same_nuxt_en-gb
SAME,BRAEWICK AGRI SERVICES,"BRAEWICK, ESHANESS ZE2 9RS",ESHANESS,,GB,ZE2 9RS,60.494901,-1.567948,07979274787,,,www.braewickagri.co.uk,,PARTS; SERVICE; TRACTORS,6030,,same_nuxt_en-gb
SAME,CHESHIRE FARM MACHINERY LTD,"Grange Farm, Millington Lane,, Gorstage CW8 2SU",Gorstage,,GB,CW8 2SU,53.251470,-2.592444,01925 730075,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2636,,same_nuxt_en-gb
SAME,CLWYD AGRICULTURAL LTD,"Terfyn Buildings, Caerwys Road, Cwn/Dyserth, Rhyl, CLWYD LL18 6HT",CLWYD,,GB,LL18 6HT,53.293430,-3.377789,01745 571018,,,,,PARTS; SERVICE; TRACTORS,2656,,same_nuxt_en-gb
SAME,Cavan Autotrac Limited,"Derrycramph, Cavan H12 FR84",Cavan H12 FR84,,GB,,53.987515,-7.387756,049 4361716,,,www.cavanautotrac.ie,,PARTS; SERVICE; TRACTORS,2743,,same_nuxt_en-gb
Deutz-Fahr; Lamborghini Trattori; SAME,G.BRYAN JONES,LOVE LANE INDUSTRIAL ESTATE,BISHOPS CASTLE,SH,GB,SY9 5DW,52.4910978,-2.9916989,01588 638 647,,sales@gbjones.co.uk,www.gbryanjones.co.uk,Dealer,PARTS; SERVICE; TRACTORS,C506X,0010001440,lamborghini_api
SAME,GA ALLEN LIMITED T\u002FA GA ALLEN,"131 Grovehill Road, Banbridge BT32 5AB",Banbridge,,GB,BT32 5AB,54.285236,-6.255105,028 40651303,,,www.gaallen.com,,PARTS; SERVICE; TRACTORS,2726,,same_nuxt_en-gb
Deutz-Fahr; Lamborghini Trattori; SAME,GRIFFITH AI GWMNI CYF,"Gwar Rhos, RHOSFFAWR","PWLLHELI, GWYNEDD",,GB,LL53 6NF,52.9333,-4.40054,01766 810 334,,gagcsales@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS,C483X,0010001418,lamborghini_api
SAME,HARDWICK AGRIC.ENGINEERS LTD.,"Main Road Garage, BROMPTON BY SAWDON, BROMPTON-BY-SAWDON, SCARBOROUG YO13 9DP",SCARBOROUG,,GB,YO13 9DP,54.227883,-0.548402,01723 859785,,,www.hardwickagricultural.co.uk,,PARTS; SERVICE; TRACTORS; AGRICENTER,2640,,same_nuxt_en-gb
SAME,HUNTER KANE & SON,"BALLINTOY, BALLYCASTLE BT54 6NG",BALLYCASTLE,,GB,BT54 6NG,55.215347,-6.375375,02820 762 613,,,www.hunterkaneandson.com,,PARTS; SERVICE; TRACTORS; AGRICENTER,2915,,same_nuxt_en-gb
SAME,Huw Evans & Sons Ltd,"Unit3, Oaklands Farm,  Bagley Ellesmere Shropshire, Ellesmere SY12 9BW",Ellesmere,,GB,SY12 9BW,52.847762,-2.894468,01939 270488,,,,,PARTS; SERVICE; TRACTORS,542,,same_nuxt_en-gb
Deutz-Fahr; Lamborghini Trattori; SAME,J.B.BARRETT (TRACTORS),33A Corragina Road Tattysallagh,OMAGH,,GB,BT78 5BN,54.5592869,-7.39888949,02882 243 134,,accounts@jbbarretttractors.com,,Dealer,PARTS; SERVICE; TRACTORS,C473X,0010001409,lamborghini_api
SAME,J.M Coles Ltd,"Brent House Farm Works, Edingworth Road, Edingworth BS24 0JA",Edingworth,,GB,BS24 0JA,51.276321,-2.931813,01934750104,,,,,PARTS; SERVICE; TRACTORS,709,,same_nuxt_en-gb
SAME,JACOBS SERVICE STATION LTD,"KILGLASS, ENNISCRONE MAC",ENNISCRONE MAC,,GB,,54.243068,-9.054347,00353 963 6148,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2757,,same_nuxt_en-gb
SAME,JAMES HAYES MACHINERY LTD,"CLONOULTY, CASHEL TIB",CASHEL TIB,,GB,,52.606079,-7.957850,00353 504 42259,,,www.hayesagri.com,,PARTS; SERVICE; TRACTORS; AGRICENTER,2756,,same_nuxt_en-gb
SAME,JOHN KERR FARM EQUIPMENT,"Wilcoxholm, EDINBURGH ROAD, LINLITHGOW EH49 6QT",LINLITHGOW,,GB,EH49 6QT,55.976600,-3.602560,01506 842280,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2622,,same_nuxt_en-gb
SAME,MARK WATSON T\u002FA WATSON MACHINERY,"Blackfield Farm, Inkerman, Tow Law, Bishop Auckland DL13 4QA",Bishop Auckland,,GB,DL13 4QA,54.752460,-1.825276,01388 730528,,,https://www.watsonmachinery.com/home,,PARTS; SERVICE; TRACTORS,2725,,same_nuxt_en-gb
SAME,MJ FRY AGRICULTURAL ENGINEERING (Higher Woodsford),"Higher Woodford, Dorchester DT2 8BL",Dorchester,,GB,DT2 8BL,50.701997,-2.334025,01305 853900,,,http://www.mjfry.co.uk,,PARTS; SERVICE; TRACTORS; AGRICENTER,2766,,same_nuxt_en-gb
SAME,MSW Engineering,"New Inn Cross, Beaworthy EX21 5SN",Beaworthy,,GB,EX21 5SN,50.857372,-4.212020,01409 281616,,,http://www.mswengineering.co.uk/,,PARTS; SERVICE; TRACTORS,2894,,same_nuxt_en-gb
SAME,PALLISERS OF HEREFORD,"ACORN PARK YARKHILL, HEREFORD, HEREFORDSHIRE HR1 3SX",HEREFORDSHIRE,,GB,HR1 3SX,52.091463,-2.577319,01432 890300,,,www.pallisers.co.uk,,PARTS; SERVICE; TRACTORS; AGRICENTER,2891,,same_nuxt_en-gb
SAME,Paul Jeffery Agriculture,"4 Beacon View Penhallow, Truro TR4 9LS",Truro,,GB,TR4 9LS,50.320488,-5.135744,01872 571654,,,,,PARTS; SERVICE; TRACTORS,2616,,same_nuxt_en-gb
SAME,S. R. Hunt & Sons,"Awel Wen Penwuch Tregaron Ceredigion, Tregaron SY25 6QZ",Tregaron,,GB,SY25 6QZ,52.241100,-4.055460,01974 821540,,,,,PARTS; SERVICE; TRACTORS,543,,same_nuxt_en-gb
SAME,THOMAS CAIRNIE & SON LTD,"KIRKMAHOE, DUMFRIES DG1 1TE",DUMFRIES,,GB,DG1 1TE,55.137300,-3.629090,01387 710285,,,,,PARTS; SERVICE; TRACTORS,4246,,same_nuxt_en-gb
SAME,TOM SHAW FARM MACHINERY LTD.,"DROMOYLE, BIRR OFF",BIRR OFF,,GB,,53.049483,-7.818243,00353 5791 31147,,,www.tsfm.ie,,PARTS; SERVICE; TRACTORS; AGRICENTER,2754,,same_nuxt_en-gb
SAME,TUNSTALL TRACTORS LTD,"RAVENSTONEDALE, KIRKBY STEPHEN CA17 4LN",KIRKBY STEPHEN,,GB,CA17 4LN,54.410000,-2.432610,01539 620636,,,www.tunstalltractors.com,,PARTS; SERVICE; TRACTORS; AGRICENTER,2641,,same_nuxt_en-gb
SAME,WILLIAM KERR TRACTORS LTD,"MOSSHILL, BY AYR KA6 6AJ",BY AYR,,GB,KA6 6AJ,55.442900,-4.629280,01292 267 376,,,,,PARTS; SERVICE; TRACTORS; AGRICENTER,2812,,same_nuxt_en-gb
Deutz-Fahr; Lamborghini Trattori,D&S GROUP LTD,6 RIGHT EMBANKMENT,TBILISI,,GE,0108,41.7774,44.7644,+995 32 283 08 88,,ltd_dsgroup@yahoo.com,,Importer,PARTS; SERVICE; TRACTORS,C841X,0010001767,lamborghini_api
Lamborghini Trattori,DEMETER S.A. -  Larisa,7th km. Larisa-Farsala Road,Larisa,0,GR,41335,39.2955,22.3845,-,,-,,Importer branch,PARTS; SERVICE; TRACTORS,C1728X,0010000185,lamborghini_api
Lamborghini Trattori,DEMETER S.A. - Thessaloniki,"Egnatia odos, Komvos Ionias, Diavat",Thessaloniki,Greece,GR,57008,38.0103,23.7192,-,,thessaloniki@demeter.gr,,Affiliated Dealer,PARTS; SERVICE; TRACTORS,C1727X,0020000972,lamborghini_api
Lamborghini Trattori,AGROKLAS D O O,GORNJA  BRESTOVACKA 36,ZLATAR  BISTRICA,,HR,49247,46.0578326,16.0823489,38543502561,,agroklas@agroklas.hr,,Importer,PARTS; SERVICE; TRACTORS,C5522X,0010000761,lamborghini_api
Lamborghini Trattori,GRA-PO d.o.o.,Gospodarska 5b,Donji Stupnik,,HR,10255,45.7498541,15.879298,+385 91 653 1110,,info@gra-po.hr,www.gra-po.hr,Importer,PARTS; SERVICE; TRACTORS,C839X,0010001764,lamborghini_api
Lamborghini Trattori,AUDITKER KERESKEDELMI ES,"BELSONYIR 150 (50. FOUT, 79. KM)",KECSKEMET,,HU,H-6000,46.9354,19.6563,+36.76.484.378,,info@auditker.hu,,Importer,PARTS; SERVICE; TRACTORS,C4978X,0010000224,lamborghini_api
Lamborghini Trattori; SAME,O'CONNOR BROTHERS,SCARTAGLIN ROAD,CASTLEISLAND,KY,IE,KEC,52.2301,-9.46588,00353 66714 7483,,oconnorbrosgarage@eircom.net,,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C542X,0010001474,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,ABBATANGELO GIOVANNI,V.LE DELLA RIMEMBRANZA SNC ZONA PIP,GRASSANO,MT,IT,75014,40.630451,16.2927027,0835 722252,,info@macchineagricoleabbatangelo.it,www.macchineagricoleabbatangelo.it,Dealer,PARTS; SERVICE; TRACTORS,C5053X,0010000308,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Gregoire,ABRAMO MASON S.R.L.,VIA J. KENNEDY 25/A,Vallà di Riese Pio X,TV,IT,31030,45.7103619,11.9334007,0423/748266,,info@mason.it,www.mason.it,Dealer,PARTS; SERVICE; TRACTORS,C4741X,0010000059,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGRI CENTER DI TURCHI FABIO,"VIA X APRILE, N.1 -3/1",FRASCATA,RA,IT,48022,44.5404,11.9414,0545/72889,,agricentersnc@virgilio.it,https://agricenter.sdfdealer.com,Dealer,PARTS; SERVICE; TRACTORS,C4757X,0010000023,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; ViTiBOT,AGRIBARRI SRL,"VIA VALERIANA, 125",DUBINO,SO,IT,23015,46.1577261,9.4300266,0342/687339,,agribarri@libero.it,,Dealer,PARTS; SERVICE; TRACTORS,C5044X,0010000297,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; Gregoire,AGRICOMAS S.R.L.,VIA EDMONDO DE AMICIS 33,MINERVINO DI LECCE,LE,IT,73027,40.0889719,18.4249712,0836/818774,,agricomas.mar@libero.it,https://agricomas.deutz-fahr-dealer.com,Dealer,PARTS; SERVICE; TRACTORS,C5018X,0010000271,lamborghini_api
Lamborghini Trattori; SAME,AGRIMACCHINE EMMETI SRL,VIA DANTE ALIGHIERI 170,SCERNI,CH,IT,66020,42.1096133,14.5571971,0873/919165,,agrimt@libero.it,www.agrimacchinemmeti.it,Dealer,PARTS; SERVICE; TRACTORS,C4744X,0010000011,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Gregoire,AGRIMACCHINE RUBICONE S.P.A.,VIA EST EMILIA 50,SAVIGNANO SUL RUBICONE,FC,IT,47039,44.0903098,12.4108596,0541/944500,,info@agrimacchinerubicone.com,,Dealer,PARTS; SERVICE; TRACTORS,C4815X,0010000002,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,AGRIMEC DI VALLE GASPARE E C. SNC,VIA VITTORIO VENETO 11,VISCHE,TO,IT,10030,45.3350482,7.94945399,011/9837534,,agrimec@interfree.it,,Dealer,PARTS; SERVICE; TRACTORS,C4797X,0010000064,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGRIMEC di Mafessanti Antonio,"Via Adige, 22",Nogarole Rocca,VR,IT,37060,45.2760689794541,10.8578065454045,-,,agrimecam21@gmail.com,,Affiliated Workshop,PARTS; SERVICE,C724C,0020028726,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,AGRIMECCANICA SANTA LUCIA S.R.L.,VIA S. LUCIA 20,BATTIPAGLIA,SA,IT,84091,40.584229,14.9571638,0828/631056,,taurone.francesco@gmail.com,,Dealer,PARTS; SERVICE; TRACTORS,C5088X,0010000345,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGRIPO DI NORASSI D.E C. SNC,"VIA G. GALILEI,  15",SAN BENEDETTO PO,IT,IT,46027,45.0547943,10.9314369,0376 620482,,info@agripo.it,,Affiliated Workshop,PARTS; SERVICE,C2424X,0020000391,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGRISERVICE DI BARBIERI,VIA CAVO-SAN MICHELE CAVANA,LESIGNANO BAGNI,PR,IT,43037,44.5985007,10.2643568,0521858388,,AGRISERVICE.SNC@ALICE.IT,,Affiliated Workshop,PARTS; SERVICE,C2984X,0020023004,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,AGRITECNICA SRL,VIA MONVISO CASE SPARSE,CAMERI,NO,IT,28062,45.5015,8.65672,0321/517518,,agritecnica.cameri@tin.it,https://agritecnica.deutz-fahr-dealer.com,Dealer,PARTS; SERVICE; TRACTORS,C5040X,0010000293,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGROS SRL,VIALE ARTIGIANATO II STRADA 10/B,CANDIANA,PD,IT,35020,45.2116584,11.9720172,049/9550060,,info@agrosgaiani.it,www.agrosgaiani.it,Dealer,PARTS; SERVICE; TRACTORS,C4781X,0010000047,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,AGRYEM SRL,"21/A, Via dell' Industria II Strada,",Conselve,PD,IT,35026,45.2094125,11.8926044,0495384777,,capuzzo.emanuele@alice.it,,Affiliated Workshop,PARTS; SERVICE,C2215X,0020000279,lamborghini_api
SAME,ARCOMANO ROCCO,"S.S.106 KM 433 NR. 75, SCANZANO JONICO 75020",SCANZANO JONICO,,IT,75020,40.248300,16.699100,0835/931407,,,,,PARTS; SERVICE; TRACTORS,2652,,same_nuxt_it-it
Deutz-Fahr; Lamborghini Trattori; SAME,BMR di Bevilacqua Michele,via mogge 4,Villanova del ghebbo,RO,IT,45020,45.077,11.6807,3407336137,,bmrofficina@gmail.com,,Affiliated Workshop,PARTS; SERVICE,C3042X,0020025077,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; ViTiBOT,BOCELLI S.N.C. DI SIMONCINI,VIA VOLTERRANA 16 FRAZ. LA STERZA,LAJATICO,PI,IT,56030,43.4985436,10.7263952,0587.643065,,info@bocelligroup.it,www.bocellisnc.it,Dealer Branch,PARTS; SERVICE; TRACTORS,C4839X,0010000312,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; ViTiBOT,BOCELLI S.R.L.,VIA TRAVERSA PER LAJATICO,LAJATICO,PI,IT,56030,43.4762,10.7289,0587/643065,,info@bocelligroup.it,https://bocelligroup.sdfdealer.com,Dealer,PARTS; SERVICE; TRACTORS,C5057X,0010000312,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,BOCELLI S.R.L. (Porcari),"Via del Centenario, 74",PORCARI,LU,IT,55016,43.8419028,10.6141311,3479735118,,info@bocellisrl.it,www.bocelligroup.it,Dealer Branch,PARTS; SERVICE; TRACTORS,C2080X,0010000312,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Gregoire; ViTiBOT,BONAVENO TRATTORI SRL,VIA FRATTINA 52/A,PRAVISDOMINI,PN,IT,33076,45.8095963,12.679899,0434 645152,,trattori@bonaveno.it,http://www.bonaveno.it/,Dealer,PARTS; SERVICE; TRACTORS,C4743X,0010000327,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,BORIO SRL,"C.SO CANALE, 6",ALBA,CN,IT,12051,44.7085976,8.0266217,0173/440140,,borio@boriofratelli.it,,Dealer,PARTS; SERVICE; TRACTORS,C4764X,0010000030,lamborghini_api
SAME,BUCCIONE COMMERCIALE SRL,"Via Dei Cedri snc, SAN BARTOLOMEO IN GALDO 82028",SAN BARTOLOMEO IN GALDO,,IT,82028,41.411900,15.016700,0824/967330,,,,,PARTS; SERVICE; TRACTORS,2626,,same_nuxt_it-it
SAME,BUCCIONE COMMERCIALE SRL (Sede di Campobasso),"VIA SAN GIOVANNI IN GOLFO, 113, CAMPOBASSO 86100",CAMPOBASSO,,IT,86100,41.581593,14.675723,0874/66760,,,,,PARTS; SERVICE; TRACTORS,2872,,same_nuxt_it-it
SAME,BUCCIONE COMMERCIALE SRL (Sede di Lucera),"s.s. 17, km 319, Lucera 71036",Lucera,,IT,71036,41.552100,14.645600,03386249504,,,,,PARTS; TRACTORS,5807,,same_nuxt_it-it
Deutz-Fahr; Lamborghini Trattori; SAME,CANNELLI PIERGIORGIO,"VIA FONTETTA, 51",CAGLI,PU,IT,61043,43.5550564,12.6493701,0721782681,,cannelli-macchine-agricole@live.it,,Independent workshop,PARTS; SERVICE,C1647X,0020000419,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,CAVAGLIATO SNC DI CAVAGLIATO,VIA CARMAGNOLA 7,POIRINO,TO,IT,10046,44.9181,7.82021,011/9450135,,info@cavagliato.com,www.cavagliato.com,Dealer,PARTS; SERVICE; TRACTORS,C4755X,0010000021,lamborghini_api
SAME,CECOM S.N.C. DI D'AGOSTINO LUCIO & C..,"VIA NAZIONALE SNC, FRAZ. PIANE S.ATTO - TERAMO 64100",FRAZ. PIANE S.ATTO - TERAMO,,IT,64100,42.703112,13.813008,0861/558620,,,https://cecom.sdfdealer.com,,PARTS; SERVICE; TRACTORS,2649,,same_nuxt_it-it
Deutz-Fahr; Lamborghini Trattori; SAME,CIANDRINI LUCIANO & C. S.N.C.,Localita' La Marcella 43,URBINO,PU,IT,61029,43.8129121,12.5980449,072259160,,officina.meccanica.c@alice.it,,Affiliated Workshop,PARTS; SERVICE,C1631X,0020000874,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,CIPRIANI F.LLI FERNANDO E MAURO,via risorgimento 14,CROSIO DELLA VALLE,ITALIA,IT,21020,45.7618825,8.7660657,-,,home@fratellicipriani.it,,Affiliated Workshop,SERVICE,C3601X,0020026349,lamborghini_api
SAME,COLAPICCHIONI S.R.L.,"VIA TANCIA 25, RIETI 02100",RIETI,,IT,02100,42.394795,12.855157,0746 484213,,,,,PARTS; SERVICE; TRACTORS,2627,,same_nuxt_it-it
Deutz-Fahr; Lamborghini Trattori; SAME; Gregoire,CORDINI SRL   (Sede di Cerignola),"VIALE USA, 15",CERIGNOLA,FG,IT,71042,41.2708113,15.8935881,088/5422709,,cordiniricambi@cordinisrl.com,,Dealer Branch,PARTS; TRACTORS,C2733X,0010000380,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Gregoire,CORDINI SRL   (Sede di Gravina),"Via Archimede , Zona P.i.p.",Gravina,BA,IT,70024,41.2709,15.8935,0,,cordiniricambi@cordinisrl.com,,Dealer Branch,PARTS; TRACTORS,C432C,0010000380,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Gregoire; ViTiBOT,CORDINI SRL   DI CORDINI GIUSEPPE E,"VIA ANDRIA, 109",CORATO,BA,IT,70033,41.160387,16.3974261,080/8984185,,amministrazione@cordinisrl.com,https://cordinisrl.sdfdealer.com,Dealer,PARTS; SERVICE; TRACTORS,C5122X,0010000380,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,COSTAMAGNA GIANCARLO,"VIA CARAGLIO,  28",VALGRANA,CN,IT,12020,44.412382,7.3875416,017198279,,COSTAMAGNA.GIANCARLO.VALGRANA@GMAIL.COM,,Affiliated Workshop,SERVICE,C2658X,0020000088,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,COSTAMAGNA TRACTORS SRL,"VIA PIAMBOSCO, 10 - LOC. LORETO",FOSSANO,CN,IT,12045,44.552,7.72579,0172/62663,,info@costamagna-tractors.com,,Dealer,PARTS; SERVICE; TRACTORS,C5104X,0010000362,lamborghini_api
Deutz-Fahr; Lamborghini Trattori,CRISTOFARI GIOVANNI SRL,"VIA PIAVE, 4",SANDRIGO,VI,IT,36066,45.6612354,11.6180009,0444/659459,,cristofari.g@inwind.it,https://cristofarigiovanni.deutz-fahr-dealer.com,Dealer,PARTS; SERVICE; TRACTORS,C5048X,0010000303,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,DAL TOSO ADRIANO SRL,VIA RIVIERA BERICA 19/A,BARBARANO MOSSANO,VI,IT,36021,45.4198,11.5512,0444/896802 - 0444/7,,info@daltosoadriano.it,www.daltosoadriano.it,Dealer,PARTS; SERVICE; TRACTORS; AGRICENTER,C5021X,0010000274,lamborghini_api
SAME,DE CAROLIS SRL,"CONTRADA GIARDINELLI SNC, FASANO 72015",FASANO,,IT,72015,40.823360,17.348827,080/4391228,,,https://decarolisrl.sdfdealer.com,,PARTS; SERVICE; TRACTORS,2631,,same_nuxt_it-it
Deutz-Fahr; Lamborghini Trattori; SAME,DESSÌ MARCO,"VIA GIOVANNI XXIII, 4",SANTA GIUSTA,ITALIA,IT,10002580,39.887301,8.60253279,0783 358858,,m.dessi@dessimarco.com,,Dealer,PARTS; SERVICE; TRACTORS,C3059X,0010002580,lamborghini_api
SAME,DI CARLO SRL,"VIA CASILINA SUD KM 142.300, CASSINO 03043",CASSINO,,IT,03043,41.494100,13.831700,0776/311460,,,www.dicarlosrl.it,,PARTS; SERVICE; TRACTORS,2620,,same_nuxt_it-it
Deutz-Fahr; Lamborghini Trattori; SAME,DI GIACOMO ED ESPOSTO GIANCARLO SRL,"Viale della Rimembranza, 9",Casteltodino,TR,IT,05026,42.6616755,12.5108681,0744940281,,info@digiacomosrl.com,,Affiliated Workshop,PARTS; SERVICE,C1680X,0020000331,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME; Gregoire,DURI AGRISERVICE SRL,"VIA I°  MAGGIO, 8 S.S. NAPOLEONICA",TALMASSONS,UD,IT,33030,45.9315872,13.1457023,0432/766497,,info@duri-agriservice.it,www.duri-agriservice.it,Dealer,PARTS; SERVICE; TRACTORS,C5076X,0010000333,lamborghini_api
SAME,F.LLI BOGGIO SNC DI BOGGIO FRATELLI,"VIA PIAVE, 82, CALUSO 10014",CALUSO,,IT,10014,45.308741,7.882104,011/9833383,,,,,PARTS; SERVICE; TRACTORS,2661,,same_nuxt_it-it
Deutz-Fahr; Lamborghini Trattori; SAME,F.LLI GRAZIOTTI  SNC DI GRAZIOTTI,LOC. SAN LORENZO 40 A/B,ANGHIARI,AR,IT,52031,43.5419,12.0532,0575/788115,,info@graziotti.it,www.graziotti.it,Dealer,PARTS; SERVICE; TRACTORS,C4780X,0010000046,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,F.LLI PONTREMOLESI DI PONTREMOLESI,ZONA IND.LE LOC. VICO MATRINO SNC,CAPRANICA,VT,IT,01012,42.2777328,12.1190443,0761/678501,,info@fllipontremolesi.it,,Dealer,PARTS; SERVICE; TRACTORS,C4825X,0010000083,lamborghini_api
Deutz-Fahr; Lamborghini Trattori; SAME,F.LLI RICCI S.R.L.,L.GO GHIBELLINI 2,PAVULLO NEL FRIGNANO,MO,IT,41026,44.3307144,10.8388415,0536/20224,,info@fratelliricci.it,www.fratelliricci.it,Dealer,PARTS; SERVICE; TRACTORS,C4807X,0010000074,lamborghini_api
SAME,FACCHETTI MACCHINE AGRICOLE S.r.l. (Sede di Parma),"VIA ROMITAGGIO 23, FONTEVIVO 43010",FONTEVIVO,,IT,43010,44.837798,10.218008,0521/1521008,,,,,PARTS; SERVICE; TRACTORS,2965,,same_nuxt_it-it
Deutz-Fahr; Lamborghini Trattori; SAME; Gregoire,FACCHETTI MACCHINE AGRICOLE SRL,VIA BARGNANA,CASTREZZATO,BS,IT,25030,45.513861,9.997389,030/7146141,,info@facchettimacchineagricole.it,,Dealer,PARTS; SERVICE; TRACTORS,C4820X,0010002837,lamborghini_api
