brand,dealer_id,dealer_name,name_affix,address,house_number,city,state_region,country,country_name,postal_code,latitude,longitude,phone,email,website,dealer_type,is_independent_service_partner,services_offered,delivery_programs,delivery_program_icons,dealer_locator_ids
CLAAS,8181775,AGRI MODERNE  -,,RUE MARCEL DASSAULT,1,CAMBON,Tarn,FR,France,81990,43.92522764,2.20336278,+33563607787,bruno.issaly@agrimoderne.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 01C; 03E; 02D; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8103203,BOUDET,ANTENNE DE VERNEIX,Lieu dit la croix de fragne,,Verneix,Allier,FR,France,03190,46.387008,2.695537,+33470645115,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 02C; 01B; 03D; 02D; 03E; 01C; 03F; 01D; 02E; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8123925,BOUDET -,,RUE DE LA FONTAINE,25,SANNAT,Creuse,FR,France,23110,46.1189199862,2.4105399899,+33555823090,compta-boudet@boudet2303.fr,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 03D; 02C; 01B; 01C; 02D; 03E; 01D; 03F; 02E; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,8162854,CASA SERVICE MACHINE,ANTENNE DE LAVENTIE,RUE DU BACQUEROT,69,LAVENTIE,Pas-de-Calais,FR,France,62840,50.60624092,2.77430003,+33391826220,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 02C; 01B; 03D; 03E; 01C; 02D; 01D; 02E; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8159168,CASA SERVICE MACHINE,ANTENNE LE CATEAU CAMBRESIS,AV DU MAL DE LATTRE DE TASSIGNY,50,LE CATEAU CAMBRÉSIS,Nord,FR,France,59360,50.086971,3.581068,+33327841529,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 01D; 03F; 02E; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,25557942,CASA SERVICE MACHINE,ANTENNE D'ORCHIES,CARRIERE DOREE,26,ORCHIES,Nord,FR,France,59310,50.478281,3.234633,+33320415970,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 02C; 01B; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,8159161,CASA SERVICE MACHINE,ANTENNE DE SAINT HILAIRE SUR HELPE,11 ROUTE D' AULNOYE,,ST HILAIRE SUR HELPE,Nord,FR,France,59440,50.1420108,3.9021623,+33327577500,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 01B; 02C; 03D; 03E; 01C; 02D; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8162172,CASA SERVICE MACHINE -,,AVENUE D'IMMERCOURT,4,TILLOY LES MOFFLAINES,Pas-de-Calais,FR,France,62217,50.279587,2.817938,+33321242424,contact@casa-csm.fr,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 01B; 03D; 02C; 02D; 03E; 01C; 02E; 03F; 01D; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8149800,CDS -,,AVENUE DE L'HIPPODROME,30,CHOLET,Maine-et-Loire,FR,France,49300,47.0291219444,-0.8815546334,+33241652733,contact@groupesavas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 03D; 01C; 03E; 02D; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,23532803,CHAVANEL,ANTENNE DE ARBIN,LIEU DIT PONTVIS,,ARBIN,Savoie,FR,France,73800,45.50611,6.07396,+33479840144,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,23532802,CHAVANEL,ANTENNE DE LA ROCHE SUR FORON,RUE DE L'INDUSTRIE,131,LA ROCHE SUR FORON,Savoie (Haute),FR,France,74800,46.0779,6.29438,+33450072060,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,23532801,CHAVANEL,ANTENNE DE SALES,RUE DU LAVOIR,14,SALES,Savoie (Haute),FR,France,74150,45.88245,5.95138,+33450010272,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,23532800,CHAVANEL -,LA MOTTE SERVOLEX,RUE DES CHAMPAGNES,230,LA MOTTE SERVOLEX,Savoie,FR,France,73290,45.58952,5.88519,+33479251138,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,23532792,CHAVANEL AGRI,ANTENNE DE DOMESSIN,ROUTE DU GAZON,345,DOMESSIN,Savoie,FR,France,73330,45.5326881409,5.7058639526,+33476320727,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,23532789,CHAVANEL AGRI,ANTENNE DE LA COTE SAINT ANDRE,ZI LE RIVAL,,LA COTE SAINT ANDRE,Isère,FR,France,38260,45.348901,5.26616,+33474204708,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,23532785,CHAVANEL AGRI -,PONT DE L'ISERE,CHEMIN DU BERTRAND,70,PONT DE L ISERE,Drôme,FR,France,26600,45.0184783936,4.8675599098,+33475845613,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,20942064,CLAAS AVIGNON,ANTENNE DE CAMARGUE,RUE DE LEDIGNAN,11,FOURQUES,Gard,FR,France,30300,43.6954727173,4.5981464386,+33237846510,contact.avignon@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,22700206,CLAAS AVIGNON,ANTENNE DE GAJAN,LIEU DIT CAMP DE LA VABRE,,GAJAN,Gard,FR,France,30730,43.884592,4.189496,+33466029760,contact.avignon@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8113051,CLAAS AVIGNON -,,ROUTE NATIONALE 7,,ST ANDIOL,Bouches-du-Rhône,FR,France,13670,43.8347815864,4.9447319718,+33490951000,contact.avignon@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 02C; 03D; 01B; 02D; 03E; 01C; 01D; 02E; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8171103,CLAAS BOURGOGNE,ANTENNE DE AUTUN,RUE NICEPHORE NIEPCE,9,AUTUN,Saône-et-Loire,FR,France,71400,46.9712905884,4.3038754463,+33385526168,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 01B; 03D; 02C; 03E; 01C; 02D; 03F; 02E; 01D; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8121170,CLAAS BOURGOGNE,ANTENNE DE LAIGNES,ROUTE DE CHATILLON,5,LAIGNES,Côte-d'Or,FR,France,21330,47.842,4.37313,+33380816055,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 03C; 01A; 02C; 03D; 01B; 03E; 01C; 02D; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,23100535,CLAAS BOURGOGNE,ANTENNE DE NOGENT,RUE LAVOISIER,1,NOGENT,Marne (Haute),FR,France,52800,48.03467,5.34873,+33325021200,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 01B; 03D; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8121908,CLAAS BOURGOGNE -,,ROUTE DE GRAY-CS 80001,,VAROIS ET CHAIGNOT,Côte-d'Or,FR,France,21490,47.350811,5.13141632,+33380680780,contact.bourgogne@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 03C; 01A; 01B; 03D; 02C; 02D; 01C; 03E; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,8122195,CLAAS BRETAGNE NORD,ANTENNE DE PLESTAN,ZONE ARTISANALE L PENTHIEVRE,,PLESTAN,Côtes-d'Armor,FR,France,22640,48.424606,-2.449152,+33296341818,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 02C; 01B; 03D; 03E; 01C; 02D; 01D; 03F; 02E; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8129115,CLAAS BRETAGNE NORD,ANTENNE DE PLOUEDERN,RUE NIVIDIC,18,PLOUEDERN,Finistère,FR,France,29800,48.482066,-4.281235,+33298844866,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 01A; 03C; 01B; 02C; 03D; 01C; 03E; 02D; 01D; 02E; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,20922401,CLAAS BRETAGNE NORD,ANTENNE DE BEGARD,LIEU DIT SORNEL,,ST LAURENT,Côtes-d'Armor,FR,France,22140,48.60904,-3.270767,+33296454310,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 02C; 03D; 01B; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,8129773,CLAAS BRETAGNE NORD -,,ZONE INDUSTRIELLE DE KERBRIAND,,PLOUIGNEAU,Finistère,FR,France,29610,48.5667427,-3.7016354,+33298677281,bertrand.piers@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 01C; 03E; 03F; 02E; 01D; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,23343549,CLAAS BRETAGNE SUD,ANTENNE D'ERGUE GABERIC,LA CROIX ROUGE,,ERGUE GABERIC,Finistère,FR,France,29500,48.0029788,-4.02824183,+33298596581,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,23343568,CLAAS BRETAGNE SUD,ANTENNE LE FAOUET,ZAE KERNOT VIHAN,,LE FAOUËT,Morbihan,FR,France,56320,48.0492204,-3.4927326,+33297234202,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 01A; 02B; 03D; 01B; 02C; 02D; 01C; 03E; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8156453,CLAAS BRETAGNE SUD -,,ZA GOHELEVE,,PONTIVY,Morbihan,FR,France,56300,48.051816,-2.938508,+33297250520,comptabilite.bretagnesud@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 03C; 01A; 01B; 03D; 02C; 03E; 01C; 02D; 02E; 03F; 01D; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,22700243,CLAAS MACON,ANTENNE DE BUGEY,RUE DE LA OUTARDE,828,CHATEAU GAILLARD,Ain,FR,France,01500,45.9787824,5.3182204,+33474345125,contact.macon@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 03D; 02C; 01B; 02D; 03E; 01C; 02E; 01D; 01E; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 5; 6; 7; 8; 9
CLAAS,24877356,CLAAS MACON,ANTENNE DE FEURS,BOULEVARD DE LA BOISSONNETTE,5,FEURS,Loire,FR,France,42110,45.73507,4.2285899,+33477274550,contact.macon@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 01C; 02D; 02E; 01D; 01E; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8139858,CLAAS MACON,ANTENNE DE CRANCOT,ROUTE DE LONS,,HAUTEROCHE,Jura,FR,France,39570,46.6867408219,5.6467797831,+33384431162,contact.macon@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,02B; 01A; 03C; 01B; 02C; 03D; 03E; 01C; 02D; 02E; 03F; 01D; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8171090,CLAAS MACON,ANTENNE DE PARAY LE MONIAL,ZONE D'ACTIVITE DU CHAMP BOSSU,,PARAY LE MONIAL,Saône-et-Loire,FR,France,71600,46.466138,4.112246,+33385816828,contact.macon@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 03D; 02C; 01B; 03E; 01C; 02D; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,8171804,CLAAS MACON -,,CHEMIN DES JONCHERES,407,CHARNAY LES MACON,Saône-et-Loire,FR,France,71850,46.289025,4.781379,+33385349494,contact.macon@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 03D; 02C; 01B; 03E; 01C; 02D; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,22810898,CLAAS PAYS DE LA LOIRE,ANTENNE DE BAUGE,LIEU DIT LE SABLON,,BAUGE EN ANJOU,Maine-et-Loire,FR,France,49150,47.53587,-0.086538,+33241841200,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 03D; 02C; 02D; 01C; 03E; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,21911003,CLAAS PAYS DE LA LOIRE,ANTENNE DE CONLIE,LE CHAMP DE LA CLAIE  D.75,,CONLIE,Sarthe,FR,France,72240,48.1185,-0.01342,+33243209508,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 02C; 01B; 01C; 02D; 03E; 02E; 01D; 01E; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,22810910,CLAAS PAYS DE LA LOIRE,ANTENNE DE SAINT CLEMENT DE LA PLACE,ROUTE DE LA POUEZE,,ST CLEMENT DE LA PLACE,Maine-et-Loire,FR,France,49370,47.529828,-0.757302,+33241774420,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 01B; 03D; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 4; 5; 6; 8; 9
CLAAS,8172756,CLAAS PAYS DE LA LOIRE -,,BOULEVARD PIERRE LEFAUCHEUX,,ARNAGE,Sarthe,FR,France,72230,47.9439940794,0.1828487283,+33243212458,benoit.maloeuvre@claas.com,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 01B; 02C; 03D; 03E; 01C; 02D; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8112500,CMV GROUPE,ANTENNE DE ARGENCES EN AUBRAC,ROUTE DES BESSIÈRES,,ARGENCES EN AUBRAC,Aveyron,FR,France,12420,44.80349437,2.77788989,+33565664130,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 01C; 03E; 01D; 03F; 01E; 04A; 03A,tractors; forage_harvester_machinery; telehandlers; easy; balers,1; 12; 2; 5; 6; 9
CLAAS,8115700,CMV GROUPE,ANTENNE DE ARPAJON SUR CERE,RUE DES FRÈRES LUMIÈRE,,ARPAJON SUR CÈRE,Cantal,FR,France,15130,44.91082853,2.45938192,+33471642550,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 01C; 03E; 03F; 01D; 01E; 04A; 03A,tractors; forage_harvester_machinery; telehandlers; easy; balers,12; 1; 2; 5; 6; 7; 8; 9
CLAAS,8112600,CMV GROUPE,ANTENNE DE BROMMAT,,,BROMMAT,Aveyron,FR,France,12600,44.83005524,2.6834023,+33565661873,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 03E; 01C; 01D; 03F; 01E; 04A; 03A,tractors; forage_harvester_machinery; telehandlers; easy; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,8115100,CMV GROUPE,ANTENNE DE COREN,RUE DES CROZES,14,COREN,Cantal,FR,France,15100,45.063346,3.104503,+33471606090,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,03C; 01A; 01B; 03E; 01C; 03F; 01D; 01E; 04A; 03A,tractors; forage_harvester_machinery; telehandlers; easy; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,8115300,CMV GROUPE -,,ROUTE DE RAULHAC,2,JOU SOUS MONJOU,Cantal,FR,France,15800,44.931333,2.663787,+33471495704,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; EASY (Electronics); Balers,01A; 03C; 01B; 01C; 03E; 01D; 03F; 01E; 04A; 03A,tractors; forage_harvester_machinery; telehandlers; easy; balers,1; 12; 2; 5; 6; 8; 9
CLAAS,8155151,COLLET,ANTENNE DE BELLEVILLE,RUE DU BATAILLON XII 20,,BELLEVILLE SUR MEUSE,Meuse,FR,France,55430,49.18531,5.3716799,+33329843400,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,03C; 02B; 01A; 01B; 02C; 03D; 03E; 01C; 02D; 03F; 01D; 02E; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
CLAAS,8167020,COLLET,ANTENNE DE BRUMATH,AVENUE DE STRASBOURG,182a,BRUMATH,Bas-Rhin,FR,France,67170,48.7113891,7.7079633,+33388511413,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 01B; 02C; 01C; 03E; 01D; 02E; 01E; 02G; 04A; 03A; 02A; 03B,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 3; 6; 7; 8; 9
CLAAS,8157010,COLLET,ANTENNE DE CHEMINOT,RUE DE QUETY,,CHEMINOT,Moselle,FR,France,57420,48.93913118,6.13318819,+33387697564,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 02B; 03C; 02C; 01B; 03D; 03E; 02D; 01C; 01D; 02E; 01E; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 3; 5; 6; 7; 8; 9
CLAAS,8154010,COLLET,ANTENNE DE DOMBASLE,ZI DES SABLES,,DOMBASLE SUR MEURTHE,,FR,France,54110,48.60316189,6.36077229,+33383482386,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 02C; 01B; 03D; 01C; 02D; 03E; 02E; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,1; 12; 2; 3; 5; 6; 7; 8; 9
CLAAS,21089667,COLLET,ANTENNE DE DUN SUR MEUSE,LE BOUVRET,,DUN SUR MEUSE,Meuse,FR,France,55110,49.3866,5.18524,+33329865041,,,Sales,False,Tractors; Forage Harvesting Machinery; Telehandlers; Combines; Forage Harvesters; EASY (Electronics); Balers,01A; 03C; 02B; 03D; 01B; 02C; 02D; 03E; 01C; 02E; 01D; 03F; 02F; 02G; 04A; 03A; 03B; 02A,tractors; forage_harvester_machinery; telehandlers; combines; forage_harvester; easy; balers,12; 1; 2; 4; 5; 6; 8; 9
