brand,dealer_name,address,city,state_region,country,postal_code,latitude,longitude,phone,dealer_type,services_offered,location_id,fax,email,website
John Deere,Rüegsegger AG,Summerau 5,Oetwil am See,,CH,8618,47.283116,8.734045,+410438447010,Agriculture; Lawn & Garden,Sales; Parts; Service,L481B20,+41 (0)43 8447011,info@rueegseggerag.ch,http://www.rueegseggerag.ch
John Deere,Emil Manser AG Land- und Kommunaltechnik,Mühlestrasse 16,Bäretswil,,CH,8344,47.333634,8.848506,41 44 920 57 77,Agriculture; Lawn & Garden,Sales; Parts; Service,L481H21,,infobaeri@e-manser.ch,http://www.e-manser.ch
John Deere,Boillat Jean-Luc SA,ch. des Labours 3,Saignelégier,,CH,2350,47.254,7.00213,+410329511527,Agriculture,Sales; Parts; Service,L48106I,+41 (0)32 9512029,jlucboillat@bluewin.ch,www.jeanlucboillatsa.ch
John Deere,Meyer & Fils SA,les Vies-de-Bâle - 7,Alle,,CH,2942,47.4287,7.13672,+410324711355,Agriculture; Lawn & Garden,Sales; Parts; Service,L481A90,+41 (0)32 4711908,info@meyeretfils.ch,http://www.meyeretfils.ch
John Deere,Gex-Agrimetal GmbH,Erlachstrasse 4,Vinelz,,CH,3234,47.03619,7.108648,+410323381074,Agriculture; Lawn & Garden,Sales; Parts; Service,L48106J,+41 (0)32 3383042,burgdorfer.landmaschinen@bluewin.ch,
John Deere,Robert Aebi Landtechnik AG,Industriestrasse 27,Lengnau,,CH,2543,47.178162,7.372642,+410326524172,Agriculture; Lawn & Garden,Sales; Parts; Service,L481990,+41 (0)32 6528268,office@spahrtraktoren.ch,http://www.spahrtraktoren.ch
John Deere,Chapatte Maurice SA,rte de Courroux - 39,Vicques,,CH,2824,47.352,7.40167,+410324356315,Agriculture,Sales; Parts; Service,L481A40,+41 (0)32 4356874,chapattesa@bluewin.ch,http://chapatte.jd-dealer.ch/
John Deere,Kunz GmbH,Biezwilstraße 3,Schnottwil,,CH,3253,47.1113,7.39147,+410323515020,Agriculture,Sales; Parts; Service,L48106X,+41 (0)32 3514963,info@landtechnikschnottwil.ch,www.landtechnikschnottwil.com
John Deere,Erb Landtechnik GmbH,Eichhof,Metzerlen,,CH,4116,47.464888,7.452421,+410617337777,Agriculture; Lawn & Garden,Sales; Parts; Service,L48106M,+41 (0)61 7337778,erb-landtechnik@bluewin.ch,www.erb-landtechnik.ch
John Deere,Kettl Landmaschinen AG,Hauptstrasse 65,Dittingen,,CH,4243,47.454094,7.503662,+410617612121,Agriculture; Lawn & Garden,Sales; Parts; Service,L481I60,+41 (0)61 7612144,info@kettl.ch,www.kettl.ch
John Deere,Forrer Landtechnik AG,Bühlhofstrasse 20,Frasnacht,,CH,9320,47.5193,9.40902,+410714141020,Agriculture; Lawn & Garden,Sales; Parts; Service,L481910,+41(0)71 414 1029,info@forrer-landtechnik.ch,http://www.forrer-landtechnik.ch
John Deere,Stark Technik AG,Ibergstrasse 21,Bischofszell,,CH,9220,47.501257,9.237593,+410714200920,Agriculture; Lawn & Garden,Sales; Parts; Service,L4810AL,+41 (0)71 4200922,thoma-felix-gmbh@gmx.ch,
John Deere,Fürer Agrotech GmbH,Ergetenstrasse 4,Niederwil,,CH,9203,47.436969,9.193519,+713935353,Agriculture,Sales; Parts; Service,L4810AU,,info@fuerer-agrotech.ch,
John Deere,Robert Aebi AG,Looäcker 8a,Henau,,CH,9247,47.4549,9.11439,+410713800380,Agriculture; Lawn & Garden,Sales; Parts; Service,L481S20,+41 (0)71 3800386,henau@robert-aebi.com,www.henau.robert-aebi-landtechnik.ch
John Deere,"Basler Markus, Land- und Baumaschinen",Hauptstrasse 16,Gundetswil,,CH,8546,47.539906,8.823247,+410523751206,Agriculture; Lawn & Garden,Sales; Parts; Service,L48106E,+41 (0)52 3751222,basler.werkstatt@sunrise.ch,
John Deere,Lüthi Landmaschinen AG,Hauptstrasse 34,Affeltrangen,,CH,9556,47.531212,9.028831,+410719171393,Agriculture; Lawn & Garden,Sales; Parts; Service,L4810AA,+41 (0)71 9171360,info@luethi-landmaschinen.ch,www.luethi-landmaschinen.ch
John Deere,Kaiser August,Kehlhofstrasse 23,Frauenfeld,,CH,8500,47.563583,8.902488,+410527212940,Agriculture; Lawn & Garden,Sales; Parts; Service,L48106V,+41 (0)52 7216225,info@kaiser-traktoren.ch,www.kaiser-traktoren.ch
John Deere,Roth H. + E. AG,Steckbornstrasse 106,Dettighofen,,CH,8505,47.617171,8.953729,+410527660070,Agriculture,Sales; Parts; Service,L481M60,+41 (0)52 7660077,a.roth@roth-dettighofen.ch,http://www.roth-dettighofen.ch
John Deere,Semler Agro Sakskøbing,"Maribovej 163, Våbensted",Sakskøbing,,DK,4990,54.7911,11.5764,+4854722000,Agriculture,Sales; Parts; Service,L48DK3S,,bestiloest@semleragro.dk,www.semleragro.dk
John Deere,Semler Agro A/S,Militærvej 25,Næstved,,DK,4700,55.248062,11.769056,+4555702010,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK2E,,bestiloest@semleragro.dk,www.semleragro.dk
John Deere,Semler Agro A/S,Almindingsvej 2A,Aakirkeby,,DK,3720,55.076182,14.918219,+4556968520,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK7C,+45 56 96 88 83,info@maskincenterbornholm.dk,www.semleragro.dk
John Deere,Semler Agro A/S,Farverhusvej 4,Bredebro,,DK,6261,55.060012,8.822037,+4574711671,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK2C,48725410888,bestilsyd@semleragro.dk,www.semleragro.dk
John Deere,Semler Agro  A/S,Rolundvej 33,Odense S,,DK,5260,55.348,10.4115,+4565951200,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK5A,,bestilsyd@semleragro.dk,www.semleragro.dk
John Deere,Semler Agro A/S,Vejrup industrivej-2,Bramming,,DK,6740,55.522,8.77396,+4575190122,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK20,48725410888,bestilsyd@semleragro.dk,www.semleragro.dk
John Deere,Herborg Smede- og Maskinforretning A/S,Tolsgaardsvej 1,Videbaek,,DK,6920,56.065991,8.591001,+4597172866,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK8A,,sales@herborg-maskinforretning.dk,http://www.herborg-maskinforretning.dk
John Deere,Herborg Smede- og Maskinforretning A/S,Ågade 49 Farre,Give,,DK,7323,55.802845,9.251584,+4575733211,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK8B,,lagersyd@herborg-maskinforretning.dk,http://www.herborg-maskinforretning.dk
John Deere,Semler Agro A/S - Ringsted,Kaerup Parkvej 17,Ringsted,,DK,4100,55.4556,11.808,-,Agriculture,Sales; Parts; Service,L48DK2R,,,https://semleragro.dk
John Deere,Semler Agro A/S,Parallelvej 52,Trige,,DK,8380,56.253352,10.153975,+4586995541,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK3C,,bestilnord@semleragro.dk,www.semleragro.dk
John Deere,Semler Agro A/S,Tagtækkervej 11,Viborg,,DK,8800,56.47223,9.40372,-,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK3A,,bestilnord@semleragro.dk,www.semleragro.dk
John Deere,Semler Agro,Himmerland Industriparken 10,Haverslev,,DK,9610,56.78447,9.696033,48725410888,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK2N,,info@semleragro.dk,www.semleragro.dk
John Deere,Herborg Smede- og Maskinforretning A/S,Fælledvej 23,Struer,,DK,7600,56.476032,8.583022,+4597172866,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK8D,,lagernord@herborg-maskinforretning.dk,http://www.herborg-maskinforretning.dk
John Deere,Semler Agro A/S,Gammel Møllevej 49,Redsted,,DK,7970,56.738389,8.652937,-,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK2B,,bestilnord@semleragro.dk,www.semleragro.dk
John Deere,Semler Agro A/S,Erhvervsparken 11,Bronderslev,,DK,9700,57.2523,9.96303,+4598821399,Agriculture; Lawn & Garden,Sales; Parts; Service,L48DK2A,,bestilnord@semleragro.dk,www.semleragro.dk
John Deere,OP Maskiner AB Tomelilla,Simrishamnsvägen 43,Tomelilla  273 36,,SE,,55.5466,13.5972,+46041778330,Agriculture; Lawn & Garden,Sales; Parts; Service,L489450,+46 (0)417 78349,info@opmaskiner.se,www.opmaskiner.se
John Deere,OP Maskiner AB,Jordbergavaegen 31-0,Klagstorp  231 99,,SE,,55.3927,13.3723,+460410724420,Agriculture; Lawn & Garden,Sales; Parts; Service,L48945A,+46 (0)410 26062,info@opmaskiner.se,www.opmaskiner.se
John Deere,OP Maskiner Kristianstad AB,Industrigatan 18,Kristianstad 291 36,,SE,,56.04561,14.15975,+46044207600,Agriculture; Lawn & Garden,Sales; Parts; Service,L489430,+46 (0)44 207605,info@opmaskiner.se,www.opmaskiner.se
John Deere,GUNNAR NILSSON MASKIN AB,Verkstadsvägen 10,Eslöv  241 38,,SE,,55.8355,13.3177,+460413574400,Agriculture; Lawn & Garden,Sales; Parts; Service,L48938A,+46 (0)413 14522,anders.molin@gunnarnilssonmaskin.se,www.gunnarnilssonmaskin.se
John Deere,GUNNAR NILSSON MASKIN AB,Gamla Vägen 2,Astorp 265 39,,SE,,56.13294,12.92113,+4604250990,Agriculture; Lawn & Garden,Sales; Parts; Service,L489380,+46 (0)425 9755,martin.sarlov@gunnarnilssonmaskin.se,www.gunnarnilssonmaskin.se
John Deere,Green Deer AB - Läckeby,Mosekrogsvägen 1,Lackeby 395 98,,SE,,56.7618,16.30505,-,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE21,,fredrik.andersson@greendeer.se,https://greendeer.se/
John Deere,GUNNAR NILSSON MASKIN AB,Fabriksgatan 9,Getinge  310 44,,SE,,56.8197,12.7271,+46035180110,Agriculture; Lawn & Garden,Sales; Parts; Service,L48938C,+46 (0) 35-180110,,
John Deere,Green Deer AB - Växjö,Pistolvägen 3,Växjö 352 50,,SE,,56.911401,14.727053,-,Agriculture; Lawn & Garden,Sales; Parts; Service,L48E160,,,https://greendeer.se/
John Deere,CHRISTERS BILSERVICE AB,Västra Järnvägsgatan 2,Limmared  514 42,,SE,,57.5363,13.3515,+46032571140,Agriculture,,L48D220,+46 (0)325 71140,christer@christersbilservice.se,
John Deere,SVENSSONS MOTORVERKSTAD AB,Ekevägen 2,Havdhem 623 16,,SE,,57.160526,18.333761,-,Agriculture; Lawn & Garden,Sales; Parts,L48D160,,,https://greendeer.se/
John Deere,Åhmans Traktorcentrum i Vetlanda,Brogårdsgatan 7,Vetlanda 574 38,,SE,,57.414705,15.086578,-,Agriculture; Lawn & Garden,Sales; Parts,L48C340,,,
John Deere,GUNNARS MASKINER  AB,Trollhattevagen 34,Kungalv 442 32,,SE,,57.88398,11.98737,+460303221010,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE34,+460303221010,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,GUNNARS MASKINER  AB,Trollhattevägen 34,Kungälv  442 32,,SE,,57.884,11.9874,+460303221010,Agriculture; Lawn & Garden,Sales; Parts,L48K220,+460303221010,info@gunnarsmaskiner.se,www.gillholms.se
John Deere,"GUNNARS MASKINER AB, BORAAS, SE",Handvävaregatan 9B,Brämhult  507 30,,SE,,57.7266,13.0148,+460337225870,Agriculture; Lawn & Garden,Service,L48F220,,info@gunnarsmaskiner.se,
John Deere,"GUNNARS MASKINER  AB, BORAAS",Handvavaregatan 9B,Bramhult  507 30,,SE,,57.7266,13.0148,+460337225870,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE35,,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,BIL & TRAKTOR VAARGAARDA,Bännatorp PL 4010,Vårgårda  447 94,,SE,,58.0397,12.8094,+460322666660,Agriculture,,L48B220,+46 (0)322 24130,btvargarda@swipnet.se,
John Deere,Green Deere AB - Värmdal Uddevalla,Lilla Bergavägen 1,Uddevalla 451 95,,SE,,58.396016,11.757717,48725410888,Agriculture,Sales; Parts; Service,L48SE27,,fredrik.andersson@greendeer.se,https://greendeer.se/
John Deere,Ahmans Traktorcentrum AB,Hjortronvagen 1,Jonkoping  555 93,,SE,,57.7654,14.0896,0046 36 121219,Agriculture,Sales; Parts; Service,L48D340,,info.traktorcentrum@ahmanstraktor.se,https://ahmanstraktor.se/
John Deere,AHMANS TRAKTORCENTRUM AB,Kåparp 3,Linköping 583 30,,SE,,58.3899,15.54481,+46013367700,Agriculture; Lawn & Garden,Sales; Parts; Service,L488340,+46 (0)133 67710,info.traktorcentrum@ahmanstraktor.se,https://ahmanstraktor.jd-sales.se/
John Deere,AHMANS TRAKTORCENTRUM AB,Axstadvägen 8,Skänninge  596 22,,SE,,58.3887,15.0834,+460142298888,Agriculture,Sales; Parts; Service,L48A340,+46 (0)142 298889,info@ahmanstraktor.se,
John Deere,GUNNARS MASKINER AB,Centrumvagen - 68,Asarp 520 43,,SE,,58.019624,13.571879,+46051583100,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE28,+46 (0)515 83109,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,GUNNARS MASKINER  AB,Centrumvagen 68,Asarp  520 43,,SE,,58.0202,13.5725,+46051583100,Agriculture; Lawn & Garden,Sales; Parts,L488220,+46 (0)515 83109,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,GUNNARS MASKINER AB,Kåsatorpsvägen 11,Skövde  541 34,,SE,,58.391,13.847,+460500424160,Agriculture; Lawn & Garden,Sales; Parts,L48E220,+46 (0)500 424169,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,GUNNARS MASKINER AB,KAASATORPSVAEGEN 11,SKOEVDE 541 34,,SE,,58.397981,13.89928,+460500424160,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE32,,,www.gunnarsmaskiner.se
John Deere,GUNNARS MASKINER AB,Skarstad -,Vara 534 95,,SE,,58.278546,13.021708,+46051224100,Agriculture,Sales; Parts; Service,L48SE30,,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,GUNNARS MASKINER  AB,Skarstad,Vara  534 95,,SE,,58.2871,13.0282,+46051224100,Agriculture,Sales; Parts,L48C220,+46 (0)512 24104,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,Green Deer AB - Tingstäde,Stenstugu 431,Tingstäde  624 42,,SE,,57.7883,18.5445,-,Agriculture; Lawn & Garden,Sales; Parts; Service,L48C160,,,https://greendeer.se/
John Deere,Green Deer AB Dingle,Åkarevägen 7,Dingle 455 97,,SE,,58.51897,11.57275,0,Agriculture,Parts; Service,L48SE36,,lars.em.persson@greendeer.se,https://greendeer.se
John Deere,Green Deer AB - Värmdal Högsäter,Rännelanda,Högsäter 458 96,,SE,,58.675531,11.982795,48725410888,Agriculture,Sales; Parts; Service,L48SE26,,fredrik.andersson@greendeer.se,https://greendeer.se/
John Deere,Green Deere AB - Värmdal Mellerud,ELDAREGATAN,Mellerud 464 34,,SE,,58.707381,12.450804,48725410888,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE25,,magnus.isaksson@greendeer.se,https://greendeer.se/
John Deere,GUNNARS MASKINER  AB,Anghagsgatan 11,Lidkoping 531 40,,SE,,58.499102,13.18128,+46051017840,Agriculture,Sales; Parts; Service,L48SE33,+46 (0)510 17940,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,GUNNARS MASKINER  AB,Skaragatan 78,Lidkoping  531 40,,SE,,58.4993,13.1814,+46051017840,Agriculture,Parts; Service,L48A220,+46 (0)510 17940,info@gunnarsmaskiner.se,
John Deere,Ahmans Traktorcentrum AB,Furingstad Gard,Norrkoping  605 93,,SE,,58.5567,16.3433,0046 11 346250,Agriculture,Sales; Parts; Service,L48E340,,info.traktorcentrum@ahmanstraktor.se,https://ahmanstraktor.se/
John Deere,B.JACOBSSON SMIDE & MOTOR,Hackstavägen 21,Vingåker 643 32,,SE,,59.057233,15.874406,+46015110760,Agriculture,Sales,L48D440,+46 (0)151 10769,info@bjsmide-motor.se,https://greendeer.se/
John Deere,GUNNARS MASKINER  AB,Skövdevägen 21,Töreboda  545 31,,SE,,58.6986,14.1211,-,Agriculture,Parts,L48J220,,info@gunnarsmaskiner.se,
John Deere,GUNNARS MASKINER  AB,Skovdevagen 21,Toreboda 545 31,,SE,,58.699243,14.121454,-,Agriculture,Sales; Parts; Service,L48SE31,,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,Green Deer AB - Värmdal Kumla,Transportgatan 2,Kumla 692 71,,SE,,59.156,15.133,-,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE23,,mathias.ekfalk@greendeer.se,https://greendeer.se/
John Deere,Green Deer AB,Idbacksvagen 14,Nykoping 611 38,,SE,,58.744627,16.999974,48725410888,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE20,,fredrik.andersson@greendeer.se,https://greendeer.se/
John Deere,GUNNARS MASKINER AB,Norra Vägen - 14,Mariestad  542 33,,SE,,58.7124,13.8331,+46051583100,Agriculture,Sales; Parts; Service,L48SE29,+46 (0)515 83109,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,GUNNARS MASKINER  AB,Norra Vägen 14,Mariestad  542 33,,SE,,58.7127,13.8332,+46051583100,Agriculture,,L48G220,+46 (0)515 83109,info@gunnarsmaskiner.se,www.gunnarsmaskiner.se
John Deere,Green Deer AB - Värmdal Karlstad,Blekegatan 3--5,Karlstad 651 11,,SE,,59.37329,13.554059,-,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE22,,fredrik.andersson@greendeer.se,https://greendeer.se/
John Deere,Green Deer AB - Straengnaes,Fogdoe Lida Gaard,Straengnaes 645 92,,SE,,59.44852,16.891737,0704454913,Agriculture; Lawn & Garden,,L48C440,,hans.gustavson@biltraktor.se,https://greendeer.se/
John Deere,Green Deer AB - Västeras,Omformargatan 18A,Västerås  721 37,,SE,,59.652,16.5711,021105250,Agriculture; Lawn & Garden,Sales; Parts; Service,L48L440,,,https://greendeer.se/
John Deere,Green Deer AB - Uppsala,Kumlagatan 10,Uppsala 754 54,,SE,,59.842161,17.730693,018161770,Agriculture; Lawn & Garden,Sales; Parts; Service,L48844A,,info@biltraktor.se,https://greendeer.se/
John Deere,Saids Maskin AB,Fabriksvägen 6  Box 54,Rimbo  762 51,,SE,,59.7426,18.3723,46017572260,Agriculture,Service,L48B450,46 (0)175 72159,john.m@dille.se,https://greendeer.se/
John Deere,Green Deer AB - Hedemora,Mässingsbo,Hedemora 776 93,,SE,,60.284463,15.937364,+46022510274,Agriculture,Parts; Service,L48F440,,info@fhtech.se,https://greendeer.se/
John Deere,Anders Traktorservice,Bergollesvaeg 7,Raettvik  795 32,,SE,,60.889,15.1234,+46024812760,Agriculture,Parts; Service,L48J440,,,https://greendeer.se/
John Deere,Norrmaskiner Hudiksvall,Ronningevagen 5,Hudiksvall 824 34,,SE,,61.74096,17.08432,-,Agriculture,Sales; Parts; Service,L48SE01,,samuel.varodell@norrmaskiner.se,www.norrmaskiner.se
John Deere,Norrmaskiner,Odenskogsvagen 35,Ostersund 831 48,,SE,,63.164531,14.68454,4663-363 93,Agriculture; Lawn & Garden,Sales; Parts; Service,L4886A0,+46 (0)63 36393,,www.x-maskiner.se
John Deere,Norrmaskiner AB,Gärdal 145,Överhörnäs 894 93,,SE,,63.289999,18.440277,+46066071045,Agriculture; Lawn & Garden,Sales; Parts; Service,L48A580,,info@x-maskiner.se,www.x-maskiner.se
John Deere,Norrmaskiner AB,Bruksvägen 4b,Umeå  906 21,,SE,,63.8504,20.3254,+46090189315,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE1A,+46 (0)901 89659,samuel.varodell@norrmaskiner.se,www.norrmaskiner.se
John Deere,Norrmaskiner AB,Orrliden 50,Skellefteå 931 96,,SE,,64.70188,20.57088,+460910589100,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE10,0910-58 90 21,samuel.varodell@norrmaskiner.se,www.norrmaskiner.se
John Deere,Norrmaskiner AB,Ersnäskammen 35,Luleå  975 92,,SE,,65.5727,21.7737,+46092031100,Agriculture; Lawn & Garden,Sales; Parts; Service,L48SE1B,+46 (0)920 31195,samuel.varodell@norrmaskiner.se,www.norrmaskiner.se
John Deere,FK ROGALAND AGDER,AVD. KRISTIANSAND,KRISTIANSAND,,NO,4626,58.138453,7.941522,038027010,Agriculture; Lawn & Garden,Sales; Parts; Service,L48128B,,,
John Deere,FK ROGALAND AGDER,Kjøpmannsbrotet 2,Klepp,,NO,4352,58.780916,5.624798,051887000,Agriculture; Lawn & Garden,Sales; Parts; Service,L481280,051-887452,,
John Deere,FK ROGALAND AGDER,INDUSTRIGT. 4,HAUGESUND,,NO,5537,59.387133,5.311331,000000,Agriculture; Lawn & Garden,Sales; Parts; Service,L48128C,,,
John Deere,FK Rogaland Agder Årdal i Ryfylke,Årdalstunet,Årdal i Ryfylke,,NO,4137,59.15103,6.18149,-,Agriculture; Lawn & Garden,Sales; Parts; Service,L48128E,,,https://www.fkra.no/
John Deere,Felleskjøpet Bø,Møllevegen 10,Bø i Telemark,,NO,3800,59.4104,9.07308,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L48131Y,,,www.felleskjopet.no
John Deere,Felleskjøpet Skien,Risingveien 2,Skien,,NO,3716,59.2187,9.60624,+4722861000,Agriculture; Lawn & Garden,Sales,L4813CU,,,www.felleskjopet.no
John Deere,Felleskjøpet Halden,Busterudkleiva 54,Halden,,NO,1782,59.1382,11.3781,+4722861000,Agriculture; Lawn & Garden,Sales,L4813AW,,,www.felleskjopet.no
John Deere,Felleskjøpet Larvik,Løkka,Larvik,,NO,3271,59.0751,10.0577,+4722861000,Agriculture,Sales; Service,L4813BJ,,,www.felleskjopet.no
John Deere,Felleskjopet Rogaland Agder Kristiansand,Wirgenesvei 6,Barkåker,,NO,3157,59.3114,10.3828,+4722861000,Agriculture,Sales; Service,L48131V,,,www.felleskjopet.no
John Deere,Felleskjøpet Sarpsborg,Alvimveien,Sarpsborg,,NO,1722,59.2649,11.1233,+4722861000,Agriculture,Sales; Service,L4813CQ,,,www.felleskjopet.no
John Deere,Felleskjøpet Rygge,Ryggeveien 260,Rygge,,NO,1580,59.395,10.7316,+4722861000,Agriculture; Lawn & Garden,Sales,L4813CM,,,www.felleskjopet.no
John Deere,Felleskjøpet Askim,Løkenveien 4,Askim,,NO,1811,59.5806,11.172,+4722861000,Agriculture; Lawn & Garden,Sales,L48131U,,,www.felleskjopet.no
John Deere,Felleskjøpet Ørje,Trekanten 5,Ørje,,NO,1870,59.4807,11.6628,+4722861000,Agriculture; Lawn & Garden,Sales,L4813CA,,,www.felleskjopet.no
John Deere,Felleskjøpet Mysen,Sponesveien 1,Mysen,,NO,1850,59.5556,11.3231,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L4813BU,,,www.felleskjopet.no
John Deere,Felleskjøpet Kongsberg,Skrubbmoen 9,Skollenborg,,NO,3619,59.626,9.68252,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L4813BE,,,www.felleskjopet.no
John Deere,Felleskjøpet Spydeberg,Hovinveien 1,Spydeberg,,NO,1820,59.6222,11.0817,+4722861000,Agriculture; Lawn & Garden,Parts,L4813CZ,,,www.felleskjopet.no
John Deere,Felleskjøpet Kvam fruktlager,Sjusetervegen 27,Øystese,,NO,5610,60.3885,6.19785,+4722861000,Agriculture; Lawn & Garden,Sales,L4813BG,,,www.felleskjopet.no
John Deere,Felleskjøpet Numedal,Industriområdet,Veggli,,NO,3628,60.0384,9.1684,+4722861000,Agriculture; Lawn & Garden,Sales,L4813BY,,,www.felleskjopet.no
John Deere,Felleskjøpet Eiker Mølle,Skotselvveien 109,Hokksund,,NO,3300,59.7733,9.88851,+4722861000,Agriculture; Lawn & Garden,Sales,L4813AH,,,www.felleskjopet.no
John Deere,Felleskjøpet Bergen,Vågsgaten,Laksevåg,,NO,5161,60.3908,5.2892,+4722861000,Agriculture,Sales; Service,L48131W,,,www.felleskjopet.no
John Deere,Felleskjøpet Drammen,Sven Haugs gate 5,Drammen,,NO,3013,59.7373,10.2245,+4722861000,Agriculture; Lawn & Garden,Sales,L48131I,,,www.felleskjopet.no
John Deere,Felleskjøpet Modum,Nedmarken,Vikersund,,NO,3370,59.9479,9.97686,+4722861000,Agriculture; Lawn & Garden,Sales,L4813BS,,,www.felleskjopet.no
John Deere,Felleskjøpet Østre Romerike,Siloveien,Bjørkelangen,,NO,1940,59.8873,11.5715,+4722861000,Agriculture; Lawn & Garden,Sales,L4813CD,,,www.felleskjopet.no
John Deere,Felleskjøpet Eidskog,Grensevegen 268,Skotterud,,NO,2230,59.9773,12.139,+4722861000,Agriculture; Lawn & Garden,Sales,L4813AF,,,www.felleskjopet.no
John Deere,Felleskjøpet Holstad,Åsveien,Ski,,NO,1400,59.7084,10.8296,+4722861000,Agriculture,Sales; Service,L4813BA,,,www.felleskjopet.no
John Deere,Felleskjøpet Årnes,Nedrehagaveg 15B,Årnes,,NO,2150,60.1202,11.4625,+4722861000,Agriculture; Lawn & Garden,Sales,L48131T,,,www.felleskjopet.no
John Deere,REGION 2 - HEDMARK,OSTRE SOLORVEI 124,KONGSVINGER,,NO,2211,60.1871,12.0185,+4722861000,Agriculture; Lawn & Garden,Sales; Parts; Service,L48131G,,,
John Deere,Felleskjøpet Kløfta,Dyrskuevegen,Kløfta,,NO,2040,60.0829,11.1441,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L4813BD,,,www.felleskjopet.no
John Deere,Felleskjøpet Agri SA,Bragesvei 5,Gardermoen,,NO,2060,60.1699,11.1321,022861000,Agriculture; Lawn & Garden,Sales; Parts; Service,L481310,055-943235,leverandorfaktura@felleskjopet.no,
John Deere,Felleskjøpet Hønefoss,Ankersgt. 22,Hønefoss,,NO,3513,60.1741,10.2589,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L4813BB,,,www.felleskjopet.no
John Deere,Felleskjøpet Voss,Regimentveien 8,Voss,,NO,5700,60.6354,6.43922,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L4813DK,,,www.felleskjopet.no
John Deere,Felleskjøpet Manger,Radøyvegen 1895,Manger,,NO,5936,60.64,5.04435,+4722861000,Agriculture; Lawn & Garden,Sales,L4813BQ,,,www.felleskjopet.no
John Deere,Felleskjøpet Gol,Husøynvegen 2,Gol,,NO,3550,60.6968,8.92988,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L4813AT,,,www.felleskjopet.no
John Deere,Felleskjøpet Fagernes,Bygdinveien 144,Fagernes,,NO,2900,60.9956,9.21566,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L4813AK,,,www.felleskjopet.no
John Deere,Felleskjopet Rogaland Agder Kristiansand,Hadelandsveien 2374,Lunner,,NO,2730,60.3066,10.5994,+4722861000,Agriculture; Lawn & Garden,Sales,L4813AV,,,www.felleskjopet.no
John Deere,Felleskjopet Rogaland Agder Kristiansand,Nordåsveien 5,Maura,,NO,2032,60.2603,11.0335,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L48131X,,,www.felleskjopet.no
John Deere,Felleskjøpet Eidsvoll,Botshaugtangen,Eidsvoll,,NO,2080,60.3287,11.2479,+4722861000,Agriculture; Lawn & Garden,Sales,L4813AG,,,www.felleskjopet.no
John Deere,Felleskjøpet Lena,Silogata 35,Lena,,NO,2850,60.6755,10.8213,+4722861000,Agriculture; Lawn & Garden,Sales; Service,L4813BL,,,www.felleskjopet.no
John Deere,Felleskjøpet Gjøvik Innkjøpslag A/L,Kallerudsvingen 4,Gjøvik,,NO,2816,60.7851,10.6681,+4722861000,Agriculture; Lawn & Garden,Sales,L4813AS,,,www.felleskjopet.no
