brand,dealer_name,address,city,state_region,country,postal_code,latitude,longitude,phone,fax,email,website,dealer_type,services_offered,dealer_id,source
Mccormick,Anton Steinherr Fahrzeugtechnik,"Augsburger Straße 2, 86570 Inchenhofen-Sainbach, Bayern",Bayern,,DE,,48.5101392,11.0880513,+49 8257 13 70,+49 8257 99 76 79 4,landtechnik@steinherr.net,https://steinherr.net/,,,1353,argo_de
Mccormick,Argo GmbH,"Im Birkfeld 4, 91595 Burgoberbach, Bayern",Bayern,,DE,,49.2430287,10.6067553,+49 9805 319970,,info@argo-traktoren.de,https://www.argotractors.com/de/,,,1393,argo_de
Mccormick,Baumbauer Landtechnik GmbH,"Hauptstr. 9, 67308 Albisheim, Rheinland-Pfalz",Rheinland-Pfalz,,DE,,49.6504209,8.0989924,+49 6355 98 91 70,,info@baumbauer-gmbh.de,https://baumbauer-gmbh.de/,,,1429,argo_de
Mccormick,Berendt Landtechnik,"Industriestr. 9, 27446 Selsingen,",Selsingen,,DE,27446,53.367269,9.223349,+49 4284 15 33,,berendt-landmaschinen@ewetel.net,https://www.berendt-landtechnik.de/,,,1459,argo_de
Mccormick,Björn Hauck Landtechnik,"Rainmühle 5, 97486 Königsberg, Bayern",Bayern,,DE,,50.0755146,10.5179935,+49 9521 38 87,+49 9521 64 77 1,hauck-landtechnik@t-online.de,https://dealers.argotractors.com/de/dealer/bjoern-hauck-landtechnik/,,,1369,argo_de
Mccormick,Branner Willi Landtechnik,"Lindenstr. 12, 85135 Titting-Großnottersdorf, Bayern",Bayern,,DE,,49.0344128,11.2424919,+49 8423 98 73 21,,branner-landtechnik@t-online.de,http://www.branner-landtechnik.de/,,,1352,argo_de
Mccormick,Brunnhölzl Landtechnik,"Hochwegen 18, 94142 Fürsteneck, Bayern",Bayern,,DE,,48.74639332650883,13.454229117593774,+49 8555 732,+49 8555 17 74,info@brunnhoelzl-landtechnik.de,https://brunnhoelzl-landtechnik.de/,,,1361,argo_de
Mccormick,Christian Aschberger Land und Baumaschinen,"Erlach 224, 6210 AT-Wiesing,",AT-Wiesing,,DE,6210,47.4057823,11.7741011,+43 664 750 33 900,,cha111@gmx.at,https://dealers.argotractors.com/de/dealer/christian-aschberger-land-und-baumaschinen/,,,1310,argo_de
Mccormick,Christian Merkel Land- und Baumaschinentechnik,"Schmale Gasse 12, 72108 Rottenburg-Hailfingen, Baden-Württemberg",Baden-Württemberg,,DE,,48.527652,8.8697997,+49 7457 94 63 43 6,,info@merkel-maschinentechnik.de,https://merkel-maschinentechnik.de/index.html,,,1338,argo_de
Mccormick,Christian Preiß,"Lehmgasse 11, 93444 Bad Kötzting, Germany",Bad Kötzting,,DE,93444,49.1727712,12.8661844,,,info@preiss-landtechnik.de,www.https://www.preiss-landtechnik.de/,,,7249,argo_de
Mccormick,Christina Fleischmann,"Bahnhofsplatz 5, 94436 Simbach, Germany",Simbach,,DE,94436,48.5699322,12.737726,+49 (0) 9951 / 989521,,christina@fleischmann-maschinenbau.de,www.https://erwin-fleischmann.jimdosite.com/,,,7248,argo_de
Mccormick,Danzeisen Land- und Fütterungstechnik,"Daimler-Benz-Str. 12, 74915 Waibstadt, Baden-Württemberg",Baden-Württemberg,,DE,,49.4236647,8.9304857,+49 7263 91 98 74 4,,info@danzeisen.eu,https://danzeisen.eu/,,,1341,argo_de
Mccormick,Ebert Landtechnik,"Dorfwiesenstraße 29, 61197 Florstadt, Hessen",Hessen,,DE,,50.3332301,8.9437344,+49-6041-4476,,service@landtechnik-ebert.de,http://www.landtechnik-ebert.de,,,1425.0,argo_de
Mccormick,Ebert Landtechnik,"Dorfwiesenstraße 29, 61197 Florstadt - Nieder-Mockstadt, Hessen",Hessen,,DE,,50.33347661500252,8.943594922777253,+49 6041 44 76,+49 6041 47 04,service@landtechnik-ebert.de,http://www.landtechnik-ebert.de/index.php,,,1425.1,argo_de
Mccormick,Eckardt-Landmaschinen,"Oberpferdter Dorfstraße 16, 95176 Konradsreuth, Bayern",Bayern,,DE,,50.239541,11.8698767,+49 9292 10 33,+49 9292 10 69,Martin@eckardt-landmaschinen.de,http://www.eckardt-landmaschinen.de/,,,1365,argo_de
Mccormick,Eichenlaub Landmaschinen GmbH,"Offenbacher Str. 38, 76863 Herxheim, Rheinland-Pfalz",Rheinland-Pfalz,,DE,,49.1528042,8.2084099,+49 7276 70 70,,info@eichenlaub-landmaschinen.de,https://www.eichenlaub-landmaschinen.de/,,,1433,argo_de
Mccormick,Eisenhuber Landtechnik Handels-GmbH,"Oberweidlham 13, 4490 AT - St. Florian, Oberösterreich",Oberösterreich,,DE,,48.1710742,14.4044161,+43 676 821 261 828,,handel@landtechnik-eisenhuber.at,https://www.landtechnik-eisenhuber.at/,,,1332,argo_de
Mccormick,Erwentraut GmbH,"Gewerbepark 38, 59069 Hamm,",Hamm,,DE,59069,51.64348838888158,7.858930836133845,+49-2385-910090,,kuckhoff@erwentraut.de,,,,1387,argo_de
Mccormick,Erwin Christian GdbR Landmaschinen,"Breitlerstraße 50, 55566 Sobernheim/Nahe,",Sobernheim/Nahe,,DE,55566,49.7848323,7.6402693,+49-6751-4062,,christian.landmaschinen@t-online.de,https://www.christian-landmaschinen.de/,,,1386,argo_de
Mccormick,Fahrzeug- & Maschinenservice Sebastian Strehlow,"Scheunenberg 2, 17153 Ivenack, Mecklenburg-Vorpommern",Mecklenburg-Vorpommern,,DE,,53.7119921,12.9686389,+49 3995 44 88 24 0,,sebastianstrehlow@famas-iv.de,https://www.maschinenservice-strehlow.de/,,,1314,argo_de
Mccormick,Feuerstack Landtechnik GmbH,"Elberfelderstraße 167, 45549 Sprockhövel, Nordrhein-Westfalen",Nordrhein-Westfalen,,DE,,51.3073899,7.1969485,+49 202 51 98 26 10,,info@feuerstack-landtechnik.de,https://www.feuerstack-landtechnik.de/,,,1417,argo_de
Mccormick,Fichtwald GmbH Landmaschinen u. Reparaturservice,"Wehrhainer Neue Str. 29, 04936 Schlieben, Brandenburg",Brandenburg,,DE,,51.7168562,13.4145157,+49-35361-89980,,lrsf-g@freenet.de,https://fichtwald-wehrhain.de/,,,1395,argo_de
Mccormick,Fischer Landtechnik,"Nägelsdorf 22, A-8345 Straden,",Straden,,DE,8345,46.791953,15.8357119,+43-664-1813-61743,,office@franzfischer.at,,,,1455,argo_de
Mccormick,Flury Landtechnik,"Mittlerer Weg 32, 79424 Auggen, Baden-Württemberg",Baden-Württemberg,,DE,,47.793791,7.590566,+49 7631 93 87 63 0,+49 7631 93 87 63 1,andreas@landtechnik-flury.de,https://www.landtechnik-flury.de/,,,1345,argo_de
Mccormick,"Frank Munzert Land-, Forst-, Bau- und Gartentechnik","Gewerbegebiet Unterlemnitz 1, 07356 Bad Lobenstein, Thüringen",Thüringen,,DE,,50.4640034,11.6274213,+49 3665 13 20 4,+49 3665 13 82 81,info@munzert-landtechnik.de,http://munzert-landtechnik.de/index.htm,,,1312,argo_de
Mccormick,Franz Ledermüller GmbH,"Markt 10/1, 3664 AT - Martinsberg, Niederösterreich",Niederösterreich,,DE,,48.3762723,15.1486092,+43 287 462 16,,franz.ledermueller@wavenet.at,http://www.landtechnik-ledermueller.at/,,,1329,argo_de
Mccormick,Friedrich E. Barthels,"Gerhard-Falk-Str. 1, 21035 Hamburg,",Hamburg,,DE,21035,53.486389,10.199398,+49-40-7257090,,peper@barthels-online.de,,,,1379,argo_de
Mccormick,Gerhard Schön Landtechnik – Servicestützpunkt,"Grabenseer Hauptstraße 75, 3041 AT-Asperhofen, Niederösterreich",Niederösterreich,,DE,,48.2370323,15.7445189,+43 277 25 82 36,+43 277 25 82 36 4,office@landtechnik-schoen.at,http://www.landtechnik-schoen.at/?anzeigemodus=Desktop&zeige=Startseite,,,1321,argo_de
Mccormick,Glass Landtechnik & Kleingeräte – Servicestützpunkt –,"Fabrikstr. 5, 66917 Wallhalben, Rheinland-Pfalz",Rheinland-Pfalz,,DE,,49.3163688,7.5150033,+49 6375 99 30 60,+49 6375 99 30 61,landmaschinen-glass@gmx.de,,,,1428,argo_de
Mccormick,Gottschild Landtechnik,"Wierschemer Straße 7, 56294 Münstermaifeld, Rheinland-Pfalz",Rheinland-Pfalz,,DE,,50.219214772970865,7.3767247306911266,+49 2605 96 29 52 0,+49 2605 96 29 52 1,info@Gottschild-landtechnik.de,http://gottschild-landtechnik.de/pages/willkommen.php,,,1424,argo_de
Mccormick,Götz GmbH – Servicestützpunkt,"Schwabacher Str. 5-7, 91126 Kammerstein-Haag, Bayern",Bayern,,DE,,49.303953,10.990501,+49 9122 81 45 8,+49 9122 84 30 0,info@goetz24.net,https://www.goetz-kammerstein.de/,,,1441.0,argo_de
Mccormick,Götz GmbH – Servicestützpunkt,"Schwabacher Str. 5-7, 91126 Kammerstein-Haag, Bayern",Bayern,,DE,,49.3039782,10.9910504,+49 9122 81458,,mail@goetz-kammerstein.de,https://www.goetz-kammerstein.de/,,,1441.1,argo_de
Mccormick,Handelmann Landtechnik Inh. Martin Handelmann,"Dorfmitte 11, 27607 Geestland - Neuenwalde, Niedersachsen",Niedersachsen,,DE,,53.6766146,8.6844853,+49 4707 13 00,+49 4707 54 8,info@handelmannlandtechnik.de,https://www.handelmannlandtechnik.de/,,,1320,argo_de
Mccormick,Harlander Landtechnik GmbH,"Altenfurter Str. 18, 86561 Aresing, Bayern",Bayern,,DE,,48.5381986,11.2948455,+49 8252 67 22,+49 8252 67 16,info@harlander-landtechnik.de,https://www.harlander-spargeltechnik.de/,,,1439,argo_de
Mccormick,Hartl Landtechnik Gmbh & Co Kg,"Niederham 2, 94496 Ortenburg b. Passau, Bayern",Bayern,,DE,,48.569892,13.183894,+49 8542 803,+49 8542 667,hartl-landmaschinen@t-online.de,http://hartl-landtechnik.de/,,,1362,argo_de
Mccormick,Hieble Alois & Co,"Meisenweg 1, 86660 Tapfheim, Bayern",Bayern,,DE,,48.6776349,10.6885977,+49 9070 909960,,info@alois-hieble.de,https://www.alois-hieble.de/,,,1440,argo_de
Mccormick,Holzinger Landmaschinen,"Hauptstraße 55, 94532 Aussernzell, Bayern",Bayern,,DE,,48.727497,13.236568,+49 8544 58 3,+49 8544 84 25,info@holzinger-landmaschinen.de,https://www.holzinger-landmaschinen.de/,,,1363,argo_de
Mccormick,Ing. Johann Weber GmbH,"Weißenbachl 77, 7435 AT - Unterkohlstätten, Burgenland",Burgenland,,DE,,47.3917348,16.3442148,+43 261 623 46,,office@weber1.at,http://www.weber1.at/,,,1431,argo_de
Mccormick,Johann Ubben Land- und Gartentechnik,"Norderney 28, 26629 Großefehn – Strackholt, Niedersachsen / HH / HB",Niedersachsen / HH / HB,,DE,,53.3731762,7.6388565,+49 4946 10 81,+49 4946 81 46,info@landtechnik-ubben.de,https://www.landtechnik-ubben.de/,,,1409,argo_de
Mccormick,Johannes Hoeck Landmaschinen,"Wolfgasse 21, 67377 Gommersheim, Rheinland-Pfalz",Rheinland-Pfalz,,DE,,49.2895606,8.2760109,+49 160 96 21 75 90,,hoeck57@hotmail.de,,,,1430,argo_de
Mccormick,Jürgen MiddelLand- u. Baumaschinenhandel,"Kleusheimer Steinmicke20, 57462 Olpe-Neuenkleusheim, Nordrhein-Westfalen",Nordrhein-Westfalen,,DE,,51.019799,7.919168,+49 2761 64 53 9,+49 2761 96 89 00 2,juergen_middel@t-online.de,http://www.j-middel-harvester.de/,,,1334,argo_de
Mccormick,KFZ Perepatics Inhaber Ch.,"Am Steinbruch 1 a, A-7141 Podersdorf am See,",Podersdorf am See,,DE,7141,47.85451986185506,16.847544525708525,+436608175940,,werkstatt@kfz-perepatics.at,https://www.kfz-perepatics.at/,,,1454,argo_de
Mccormick,KFZ-Meisterbetrieb Jobst,"Heideweg 10, 93149 Nittenau, Bayern",Bayern,,DE,,49.205846,12.283413,+49 9436 30 00 54 4,+49 9436 30 00 54 6,info@kfz-jobst.de,https://www.kfz-jobst.de/landmaschinen,,,1359,argo_de
Mccormick,Kaiser Landtechnik GmbH,"Abt-Gregor-Danner-Straße 8, 82346 Andechs-Rothenfeld, Bayern",Bayern,,DE,,47.9739572,11.2195623,+49 8152 39 62 862,,kaiserlandtechnik@t-online.de,https://www.kaiserlandtechnik.de/,,,1346,argo_de
Mccormick,Karl Schindl Landtechnik GmbH,"Almosen 30, 3811 Almosen, Niederösterreich",Niederösterreich,,DE,,48.7442244,15.3912233,+43 664 50 30 996,,office@karlschindl.at,https://www.karlschindl.at/,,,1415,argo_de
Mccormick,Kfz- und Landtechnik Andreas Kempf e.K.,"Sunzendorfer Straße 12, 91249 Weigendorf OT Högen, Bayern",Bayern,,DE,,49.490831,11.606364,+49 9663 362,+49 9663 25 29,kempf-hoegen@t-online.de,https://www.kempf-hoegen.de/,,,1443,argo_de
Mccormick,Kreuzer GmbH,"Stompen 18, 53804 Much,",Much,,DE,53804,50.88347441057206,7.4115996835425735,+49-2245-2172,,kreuzer-much@t-online.de,https://kreuzer-landtechnik.de/,,,1385,argo_de
Mccormick,Krull GmbH Landtechnik,"Ziepelkamp5, 26901 Lorup, Niedersachsen",Niedersachsen,,DE,,52.931554,7.656467,+49 5954 91 00,+49 5954 69 0,info@krull-landtechnik.de,https://www.krull-landtechnik.de/,,,1318,argo_de
Mccormick,Kublun Landmaschinen,"im Dorf 8, 25355 Lutzhorn, Schleswig-Holstein",Schleswig-Holstein,,DE,,53.83149766385532,9.778354654383483,+49 1235 72 8,,kublun@kublun.de,http://www.kublun.de/,,,1406,argo_de
Mccormick,Küpper Agrar,"Blumgasse 2 - 4, 52156 Monschau-Konzen,",Monschau-Konzen,,DE,52156,50.597946,6.251033,+49 2472 803180,,rolf.kuepper@kuepper-technik.de,,,,1384,argo_de
Mccormick,LG David GmbH,"Vor der Reihe 5, 32469 Petershagen, Nordrhein-Westfalen",Nordrhein-Westfalen,,DE,,52.3705758,8.9896406,+49 5702 85 99 0,+49 5702 85 99 1,info@lg-david.de,https://www.lg-david.de/,,,1323,argo_de
Mccormick,LTH Landtechnik Harrecker e.K.,"Kaiserstraße 6, 83278 Traunstein, Bayern",Bayern,,DE,,47.8725133,12.6200022,+49 8611 66 30 840,,info@lth-landtechnik.de,https://www.lth-landtechnik.de/,,,1348,argo_de
Mccormick,Landmaschinen Roller,"Henterner Str. 23, 54314 Zerf, Rheinland-Pfalz",Rheinland-Pfalz,,DE,,49.605588,6.687192,+49 6587-800,+49 6587-13 88,landmaschinenroller@web.de,https://www.landmaschinen-roller.de/,,,1421,argo_de
Mccormick,Landmaschinen und Kleintraktorenhandel Heiko Goldmann,"Hübelstr. 54, 08328 Stützengrün, Sachsen",Sachsen,,DE,,50.5315191,12.5357131,+49 3746 27 25 1,,heiko.goldmann@yahoo.de,,,,1399,argo_de
Mccormick,Landtechnik Fleckl GmbH,"Trixlegg 4a, 6391 AT - Fieberbrunn, Tirol",Tirol,,DE,,47.4613395,12.5844896,+43 535 456 447,,office@fleckl.co.at,https://fleckl-landtechnik.at,,,1335,argo_de
Mccormick,Landtechnik Johannes Bergsma,"Handwerkerstraße 2, 26553 Dornum, Niedersachsen",Niedersachsen,,DE,,53.6534774,7.370796699999999,+49 4933 99 11 48,+49 4933 99 11 49,info@bergsma-landtechnik.de,https://www.bergsma-landtechnik.de/,,,1408,argo_de
Mccormick,Leopold Gstöttenmeier Landtechnik,"Kriehmühlweg 7, 4224 AT - Wartberg ob der Aist, Oberösterreich",Oberösterreich,,DE,,48.3313232,14.5226476,+43 723 666 07,,office@gstoett.at,https://www.gstoettenmeier.at/,,,1331,argo_de
Mccormick,Lippolt GmbH,"Heßlacher Straße 4, 95466 Weidenberg, Bayern",Bayern,,DE,,49.944936,11.723437,+49 9278-999-0,09278-999-22,info@lippolt.com,https://dealers.argotractors.com/de/dealer/lippolt-gmbh/,,,1366,argo_de
Mccormick,MLT – Andreas Mayer Landtechnik,"Am Zimmerplatz 3, 72574 Bad Urach, Baden-Württemberg",Baden-Württemberg,,DE,,48.4703755,9.4494922,+49 7125 30 99 75 2,,info@mltausw.de,https://mltausw.de/,,,1339,argo_de
Mccormick,Maschek GesmbH – Servicestützpunkt,"Leonhardistraße 328, 2116 AT - Niederleis, Niederösterreich",Niederösterreich,,DE,,48.5543508,16.3946077,+43 257 623 34,+43 257 623 342 0,office@kfz-maschek.at,http://www.kfz-maschek.at/,,,1403,argo_de
Mccormick,Matrak Service und Lohnarbeits- GmbH,"Im Gewerbegebiet Wenigenauma 2, 07955 Auma-Weidatal, Thüringen",Thüringen,,DE,,50.6782017,11.9308439,+49 3662 61 49 95 0,,matrak@t-online.de,https://www.matrak.de/,,,1313,argo_de
Mccormick,Max Schaefer Land- Forst- u. Gartentechnik Inhaber Jürgen Schaefer e.K.,"Zum Schäferkaten 1, 23919 Rondeshagen, Schleswig-Holstein",Schleswig-Holstein,,DE,,53.7586556,10.6274003,+49 4544 10 68,,info@schaefer-landtechnik.com,https://www.schaefer-landtechnik.com/,,,1317,argo_de
Mccormick,Moser Landtechnik GmbH & Co. KG,"Brucherstraße11, 77781 Biberach/Baden, Baden-Württemberg",Baden-Württemberg,,DE,,48.344242,8.027358,+49 7835 82 81,+49 7835 87 79,service@moser-landtechnik.de,https://www.moser-landtechnik.de/,,,1342,argo_de
Mccormick,Motoren Hartinger,"Kleinschwand 71, 92723 Tännesberg, Bayern",Bayern,,DE,,49.56105,12.3353,+49 9655 17 89,+49 9655 315,info@motoren-hartinger.de,https://www.motoren-hartinger.de/,,,1447,argo_de
Mccormick,Norbert Zöchbauer KFZ & Landtechnik,"Rührsdorf 2, 3240 AT - Mank, Niederösterreich",Niederösterreich,,DE,,48.1076283,15.3094127,+43 275 582 84,+43 275 582 841 4,office@zoechbauer-landtechnik.at,https://www.facebook.com/people/KFZ-Landtechnik-Z%C3%B6chbauer/100063451547767/,,,1322,argo_de
Mccormick,Oswald Agrartechnik – Iggensbach,"Poschetsrieder Straße 1, 94209 Regen, Bayern",Bayern,,DE,,48.967498,13.137721,+49 9921 30 96,+49 9921 72 43,oswald.agrartechnik@t-online.de,https://dealers.argotractors.com/de/dealer/oswald-agrartechnik-iggensbach/,,,1364.0,argo_de
Mccormick,Oswald Agrartechnik – Iggensbach,"Langpoint 1, 94547 Iggensbach, Bayern",Bayern,,DE,,48.7318075,13.1312514,+49 9903 94 24 21 0,+49 9903 94 24 21 1,info@oswald-agrartechnik.de,http://www.oswald-agrartechnik.de/,,,1364.1,argo_de
Mccormick,Paul Cordes Land- und Gartenbaumaschinen,"Königreicher Straße 2, 21635 Jork, Niedersachsen",Niedersachsen,,DE,,53.5203453,9.7259878,+49 4162 26 5,+49 4162 26 5,info@cordes-landmaschinen.de,https://www.cordes-landmaschinen.de/partner,,,1315,argo_de
Mccormick,Pauli Land- und Baumaschinentechnik / Simon Pauli,"Wielenbacher Str. 12, 82396 Pähl, Bayern",Bayern,,DE,,47.899035,11.167263,+49 8808 92 17 74 9,,info@pauli-landtechnik.de,https://www.pauli-landtechnik.de/,,,1347,argo_de
Mccormick,Pittschau Landmaschinen,"Große Straße 22, 21770 Mittelstenahe, Niedersachsen",Niedersachsen,,DE,,53.651145,9.039503,+49 4773 289,+49 4773 1402,info@pittschau.de,https://www.pittschau.de/,,,1404,argo_de
Mccormick,Rafael Widmann Technik,"Unterm Ablaß 4, 88605 Meßkirch, Bayern",Bayern,,DE,,47.99837,9.12932,+49 7575 92 78 88 4,+49 7575 92 78 89 0,info@rwtechnik.de,https://www.rwtechnik.de/,,,1355,argo_de
Mccormick,Richard Schwab Landmaschinen und Metallbau,"Dorfstraße 8, 91126 Kammerstein, Bayern",Bayern,,DE,,49.29285291295692,10.970509483519914,+49 9122 88 54 90,,r-s-k@web.de,,,,1442,argo_de
Mccormick,Riegel & Seynstahl Land- und Gartentechnik,"Kaltensondheimer Str. 8, 97318 Kitzingen, Bayern",Bayern,,DE,,49.7367442,10.153468,+49 9321 43 13,,info@riegel-seynstahl.de,https://www.riegel-seynstahl.com/,,,1450,argo_de
Mccormick,Robert Wagner Kfz- Land- u. Gartentechnik,"Bahnhofstr. 16, 84419 Schwindegg, Bayern",Bayern,,DE,,48.2728835,12.2470613,+49 8082 94 92 22,+49 151 54 60 25 44,kontakt@wagner-schwindegg.com,http://www.wagner-schwindegg.com/,,,1350,argo_de
Mccormick,Rugen Landtechnik GmbH & Co. KG,"Feldstraße 2, 27367 Sottrum, Niedersachsen",Niedersachsen,,DE,,53.11773,9.22138,+49 152 08 98 59 21,,info@rugen-lt.de,https://www.rugen-lt.de/,,,1319,argo_de
Mccormick,Ruß GmbH & Co. KG,"Schwabacher Str. 8, 74243 Langenbrettach 2, Baden-Württemberg",Baden-Württemberg,,DE,,49.214065,9.406638,+49 7946-91120,07946-911222,Kontakt@russ-fahrzeuge.de,https://www.facebook.com/russ.agrartechnik/,,,1340,argo_de
Mccormick,S. Haas Inh. G. Käshammer,"Ruhesteinstraße 119, 77883 Ottenhöfen, Baden-Württemberg",Baden-Württemberg,,DE,,48.5673961,8.1568282,+49 7842 20 18,+49 7842 99 49 87 8,info@haas-kfz.de,,,,1435,argo_de
Mccormick,SZ Landtechnik GmbH,"Sarasdorfer Weg 3, 2453 AT - Sommerein, Niederösterreich",Niederösterreich,,DE,,47.9974814,16.6553645,+43 2168 67 84 8,+43 2168 67 84 84,office@sz-landtechnik.at,https://www.sz-landtechnik.at/HOME/,,,1405,argo_de
Mccormick,Schaller Martin/Hans,"Dorfstraße 15, 91757 Gundelsheim, Bayern",Bayern,,DE,,48.9094066,10.8435154,+49-9142-1437,,schaller.h@freenet.de,,,,1445,argo_de
Mccormick,Schappert GmbH,"Schreckhof 3, 55592 Rehborn, Rheinland-Pfalz",Rheinland-Pfalz,,DE,,49.72857830893205,7.712157984656375,+49 6755 96 91 97 4,+49 6755 96 93 18 5,info@schappert-gmbh.de,https://www.schappert-gmbh.de/,,,1423,argo_de
Mccormick,Schmid Agro Technik,"Zinken 34 A, 6835 AT - Muntlix, Vorarlberg",Vorarlberg,,DE,,47.278916,9.655974,+43 664 345 465 6,,office@s-agrotechnik.at,https://www.s-agrotechnik.at,,,1337,argo_de
Mccormick,Schroer – Schlabes GmbH,"Dasshorst 8, 46499 Hamminkeln, Nordrhein-Westfalen",Nordrhein-Westfalen,,DE,,51.74240821460955,6.591416941950765,+49 2852 96 27 0,+49 2852 96 27 27,info@schroerschlabes.de,https://www.schroerschlabes.de/,,,1418,argo_de
Mccormick,Schulz Landmaschinen OHG,"Dinkelberger Str. 14, 34286 Spangenberg-Vockerode-Dinkelberg, Hessen",Hessen,,DE,,51.1373632,9.7142696,+49-5663-300,+49-5663-213,konrad.schulz-landmaschinen@t-online.de,https://dealers.argotractors.com/de/dealer/schulz-landmaschinen-ohg/,,,1324,argo_de
Mccormick,Schäfer Landtechnik,"Wehrweg 1, 34549 Edertal, Hessen",Hessen,,DE,,51.143129,9.177723,+49 5621 30 98,,schaefer-wellen@t-online.de,https://www.landmaschinen-schaefer.de/,,,1325.0,argo_de
Mccormick,Schäfer Landtechnik,"Wehrweg 1, 34549 Edertal, Hessen",Hessen,,DE,,51.14313,9.17742,+49 5621-3098,,schaefer-wellen@t-online.de,https://www.landmaschinen-schaefer.de/,,,1325.1,argo_de
Mccormick,Sedlmeir Land + Technik – Inh. David Sedlmeir Fachbetrieb für Land- und Baumaschinentechnik,"Wallnsdorf F 5, 92334 Berching-Wallnsdorf, Bayern",Bayern,,DE,,49.08273281219023,11.478520695386328,+49 8462 85 93 33 0,,info@landtechnik-sedlmeir.de,https://landtechnik-sedlmeir.de/,,,1446,argo_de
Mccormick,Simon Müller,"Rosswang 2, 89584 Ehingen-Granheim,",Ehingen-Granheim,,DE,89584,48.3102678,9.5710476,+49 (0) 175 - 8084519,,simonmuellergra@aol.com,,,,1392,argo_de
Mccormick,Stahl Landtechnik,"Im Birkfeld 4, 91595 Burgoberbach, Bayern",Bayern,,DE,,49.2411629,10.608251,+49 15140802601,,info@stahl-landtechnik.com,https://www.mccormick.it/de/hauptsitz/,,,1357.0,argo_de
Mccormick,Stahl Landtechnik,"Haardt 11, 91587 Adelshofen, Bayern",Bayern,,DE,,49.4417268,10.1597919,+49 15140802601,,info@stahl-landtechnik.com,https://stahl-landtechnik.com/,,,1357.1,argo_de
Mccormick,Stavermann GmbH,"Ruller Str. 2, 49134 Wallenhorst,",Wallenhorst,,DE,49134,52.347117560037205,8.023631279924585,+49-5407-8088-0,,info@stavermann.de,http://www.stavermann.de/,,,1383,argo_de
Mccormick,Steffen Hahn Landtechnik,"Am Windberg 3, 08297 Zwönitz, Sachsen",Sachsen,,DE,,50.63381,12.79338,+49-37754-2986,,info@sh-landtechnik.de,https://www.sh-landtechnik.de/,,,1398,argo_de
Mccormick,Stephan Maier Landtechnik,"Obere Hauptstraße 36, 84072 Au / Hallertau, Bayern",Bayern,,DE,,48.556287,11.746155,+498752-1087,08752-867420,kontakt@landtechnikmaier.de,https://dealers.argotractors.com/de/dealer/stephan-maier-landtechnik/,,,1349,argo_de
Mccormick,Stoll Baumaschinen GmbH,"Weiherstr. 1, 66564 Ottweiler-Fürth, Saarland",Saarland,,DE,,49.4260656,7.2299823,+49 6858 90 09 99 0,+49 6858 90 09 99 9,torsten@stoll-baumaschinen.de,http://www.stoll-baumaschinen.de/,,,1336,argo_de
Mccormick,Sudbrink Landtechnik GmbH,"Berner Straße 11, 27809 Lemwerder-Hörspe, Niedersachsen",Niedersachsen,,DE,,53.14062,8.579311,+49  421-679071,+49 (0) 421-671751,sudbrink-landtechnik@ewetel.net,https://www.sudbrink-landtechnik.de/,,,1411,argo_de
Mccormick,TLG,"Goethestr. 8a, 14542 Elisabethhöhe,",Elisabethhöhe,,DE,14542,52.348125,12.881414,+49-3327-42529,,info@t-l-g.de,,,,1458,argo_de
Mccormick,TVM GmbH,"Talstraße 15, 56587 Oberraden, Rheinland-Pfalz",Rheinland-Pfalz,,DE,,50.54916631725727,7.53425072649632,+49 2634 94 04 43,+49 2634 94 04 43 5,info@puderbach-landtechnik.de,https://www.puderbach-landtechnik.de/,,,1333.0,argo_de
Mccormick,TVM GmbH,"Talstr. 15, 56589 Oberraden,",Oberraden,,DE,56589,50.54908,7.534214,+49-2634-9404443,,info@tvm-gmbh.de,https://www.tvm-gmbh.de/,,,1333.1,argo_de
Mccormick,Technikzentrum Bäurer,"Robert-Gerwig-Straße 6, 78166 Donaueschingen, Baden-Württemberg",Baden-Württemberg,,DE,,47.9643244,8.5114431,+49 (0) 771-5075,+49 (0) 771-5095,info@technikzentrum-baeurer.de,http://technikzentrum-baeurer.de/,,,1437,argo_de
Mccormick,Templiner Landmaschinen,"Rudolf-Diesel-Straße 4, 17268 Templin, Brandenburg",Brandenburg,,DE,,53.105224300028034,13.493329667932725,+49 3987 43 95 62 6,+49 3987 43 95 62 7,landtechnik-handel.tpl@web.de,https://landmaschinen-templin.de/,,,1401,argo_de
Mccormick,Tischer Land- und Kommunaltechnik,"Zittauer Str. 56-57, 02742 Neusalza-Spremberg, Sachsen",Sachsen,,DE,,51.0371229,14.5426661,+49 3587 23 21 20,+49 3587 23 21 41,info@tischer-landtechnik.de,https://www.tischer-landtechnik.de/,,,1394,argo_de
Mccormick,Tobias Hilbig,"Lünzener Str. 11, 29643 Neuenkirchen-Grauen, Germany",Neuenkirchen-Grauen,,DE,29643,53.101154,9.6768445,+49 (0) 5193 - 6689,,info@hilbig-landtechnik.de,www.https://hilbig-landtechnik.de/,,,7250,argo_de
Mccormick,Vrehen Sàrl,"13A, ZAC Klengbousbierg, 7795 Bissen, Luxemburg",Luxemburg,,DE,,49.7889023,6.0821291,+352 329672,,info@vrehen.lu,https://vrehen.lu/,,,1343,argo_de
