brand,parent_company,dealer_name,address,city,state_region,country_code,country_name,postal_code,latitude,longitude,phone,email,website,dealer_type,services_offered
Fendt,AGCO,VR Plus Altmark-Wendland eG,Lüneburger Str. 16,Dannenberg,Niedersachsen,DE,Germany,29451,53.09493180356511,11.081793497788727,(+49) 586180112382,posteingang@vr-plus.de,http://www.vr-plus.de,Dealership,Sales
Fendt,AGCO,VR Plus Altmark-Wendland eG,Am Kleinbahnhof 5,LÜCHOW,Niedersachsen,DE,Germany,29439,52.96380869442238,11.166322666495372,(+49) 58419552081,posteingang@vr-plus.de,www.vr-plus.de,Dealership,Parts; Sales
Fendt,AGCO,Vereinigte Saatzuchten eG,Uelzener Str. 24,Rosche,Niedersachsen,DE,Germany,29571,52.98560151105608,10.746878885481074,(+49) 58031065,nfo@gemeinsam-vse.de,http://www.gemeinsamvse.de,Dealership,Parts; Sales; Service
Fendt,AGCO,VR Plus Altmark-Wendland eG,Düsedauer Str. 70,Osterburg,Sachsen-Anhalt,DE,Germany,39606,52.774822828461545,11.766939144714236,(+49) 393749862887,posteingang@vr-plus.de,http://www.vr-plus.de,Dealership,Sales
Fendt,AGCO,AGRAVIS Technik Sachsen-Anhalt  / Brandenburg GmbH,An der Plantage 1,Fehrbellin,Brandenburg,DE,Germany,16833,52.80222219120359,12.791821155978004,(+49) 339329790,info@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRAVIS Technik Sachsen-Anhalt / Brandenburg GmbH,Am Bahnhof 99b,Winterfeld,Sachsen-Anhalt,DE,Germany,38486,52.73458932223347,11.244834309162707,(+49) 3900990250,technik-heide-altmark@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRAVIS Technik Sachsen-Anhalt Brandenburg GmbH,Südring 18,Angermünde,Brandenburg,DE,Germany,16278,53.00139204754994,14.002208409410969,(+49) 333129890,kai.mazurek@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRAVIS Technik Sachsen-Anhalt / Brandenburg GmbH,Kurze Straße 10,Stendal-Borstel,Sachsen-Anhalt,DE,Germany,39576,52.63885920214692,11.835089446366457,(+49) 3931702610,technik-heide-altmark@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Uranvägen 1,Karlskrona,,SE,Sweden,371 49,56.214712315802984,15.636589082987037,(+46) 105560740,mattias.rosen@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,AGRAVIS Technik Raiffeisen GmbH,Wiesendamm 4,Wittingen,Niedersachsen,DE,Germany,29378,52.726292933056605,10.673597491831313,(+49) 5831993050,wolfgang.staacke@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,Heinrich Schröder Landmaschinen KG,Rathenower Str. 13,Rathenow,Brandenburg,DE,Germany,14712,52.5579196273974,12.300790660224305,(+49) 3385541730,info@schroeder-gruppe.de,http://www.schroeder-gruppe.de,Dealership,Parts; Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Gullhallavägen 25,Växjö,,SE,Sweden,352 50,56.9215555264916,14.713189208592418,(+46) 105563300,karl-axel.neikter@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,AGRAVIS TECHNIK POLSKA Sp. z o.o.,Krzywopłoty 3,Karlino,,PL,Poland,78-230,54.04829,15.89957,(+48) 571227000,info@agravis.pl,https://www.agravistechnik-polska.pl/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Fabriksgatan 3,Värnamo,,SE,Sweden,331 35,57.2030768802686,14.027604742073931,(+46) 105561560,dag.hegfalk@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Dennis Svensson Maskin/Fordonsservice AB,Lantmannagatan 7,Kungsbacka,,SE,Sweden,43442,57.4842,12.08172,(+46) 0300-51920,info@dennismaskin.com,,Dealership,Sales; Service
Fendt,AGCO,Heinrich Schröder Landmaschinen KG,Zu den Gärten 6,Jerichow-Kleinmangelsdorf,Sachsen-Anhalt,DE,Germany,39319,52.5032,12.01842,(+49) 393237560,info@schroeder-gruppe.de,,Dealership,Parts; Sales; Service
Fendt,AGCO,Hoedt - Landtechnik,Lindenallee 7,Klein Twülpstedt,Niedersachsen,DE,Germany,38464,52.385483166288196,10.918154302240442,(+49) 53644966,hoedt-landtechnik@t-online.de,http://www.hoedt-landtechnik.de,Dealership,Parts; Sales; Service
Fendt,AGCO,"TLG Traktoren, Landmaschinen & Gerätehandels GmbH",Goethestr. 8a,Werder,Brandenburg,DE,Germany,14542,52.347448651038775,12.872591267013837,(+49) 332742529,info@t-l-g.de,http://www.t-l-g.de,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRAVIS Technik Sachsen-Anahlt/ Brandenburg GmbH,Bahnhofstr. 10,Loitsche,Sachsen-Anhalt,DE,Germany,39326,52.300790000000006,11.70394,(+49) 392082019,info@landtechnik-gassmann.de,,Dealership,Parts; Sales; Service
Fendt,AGCO,Raiffeisen-Warengenossenschaft Osthannover eG,Raiffeisenstr. 8,Uetze,Niedersachsen,DE,Germany,31311,52.468,10.2201,(+49) 5173692227,info@rwg-osthannover.de,http://www.rwg-osthannover.de,Dealership,Parts; Sales; Service
Fendt,AGCO,Raiffeisen Warengenossenschaft Osthannover eG,Raiffeisenstr. 8,Burgdorf,Niedersachsen,DE,Germany,31303,52.45076917804939,10.00452449042038,(+49) 51368009317,henne@rwg-osthannover.de,www.rwg-osthannover.de,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRAVIS Technik Raiffeisen GmbH,Helmstedter Str. 18,Königslutter,Niedersachsen,DE,Germany,38154,52.244027441742254,10.824243194589656,(+49) 535391740,technik-heide-altmark@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,Jens Ruhe Landmaschinen,Breite Strasse 1,Süpplingen,Niedersachsen,DE,Germany,38373,52.22718279792261,10.905425118128262,(+49) 5355765,info@ruhe-landtechnik.de,http://www.ruhe-landtechnik.de,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRAVIS Technik Sachsen-Anhalt / Brandenburg GmbH,Linther Str. 9,Linthe,Brandenburg,DE,Germany,14822,52.16688428451441,12.78108616655867,(+49) 1624706589,marcus.borchardt@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,Agrargenossenschaft Trebbin eG,Trebbiner Str. 12,Trebbin,Brandenburg,DE,Germany,14959,52.19959464708207,13.243860718722093,(+49) 33731890,info@agt-eg.de,,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRAVIS Technik Sachsen-Anhalt  / Brandenburg GmbH,Trebbiner Straße 12,Trebbin,Brandenburg,DE,Germany,14959,52.19959464708207,13.243860718722093,(+49) 3373189146,info-sa-brb@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Karlsnäsvägen 4,Ulricehamn,,SE,Sweden,523 37,57.80520851590683,13.41056958627219,(+46) 105560480,roger.masseback@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,FÖRETAGAREVÄGEN 18,KALMAR,,SE,Sweden,394 70,56.675315962188165,16.25155773057261,(+46) 105562760,christian.holmer@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Nydalavägen 2,Vetlanda,,SE,Sweden,574 35,57.44254127439092,15.062636115395895,(+46) 105561430,peter.carlsson@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,AGRAVIS Technik Raiffeisen GmbH,Neu-Steinbrücker-Weg 2,Söhlde-Hoheneggelsen,Niedersachsen,DE,Germany,31185,52.213710734814526,10.193397010008438,(+49) 51297071,technik-heide-altmark@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,Heinrich Schröder Landmaschinen KG,Halberstätter Str. 60,Langenweddingen,Sachsen-Anhalt,DE,Germany,39171,52.01678,11.54662,(+49) 392056530,info@schroeder-gruppe.de,https://www.schroeder-gruppe.de/startseite,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRAVIS Technik Sachsen-Anhalt  / Brandenburg GmbH,Deetzer Str. 62,Lindau,Sachsen-Anhalt,DE,Germany,39264,51.99577,12.11365,(+49) 3924665590,info-sa-brb@agravis.de,http://www.agravis.de,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRAVIS TECHNIK POLSKA Sp. z o.o.,Przemysłowa 7c,Potęgowo,,PL,Poland,76-230,54.498420077577485,17.272279714876362,(+48) 571227000,info@agravis.pl,https://www.agravistechnik-polska.pl/,Dealership,Sales; Service
Fendt,AGCO,AGROLMET AG Sp. z o.o.,Marynarki Wojennej 21c,Stare Pole,,PL,Poland,82-220,54.05568,19.20393,(+48) 784301101,maszyny@agrolmet.pl,http://agrolmet.pl/,Dealership,Parts; Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Färjeleden 5,Visby,,SE,Sweden,621 58,57.62604972202522,18.27394717914718,(+46) 105561760,charlotte.paijkull@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Förrådsgatan 19,Vimmerby,,SE,Sweden,598 40,57.66994270267802,15.846094238240811,(+46) 105561380,tommy.stridell@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,SIA VALTEK,Robezu iela 30B,SALDUS,,LV,Latvia,3801,56.68042,22.46921,(+371) 29208894,saldus@valtek.lv,http://www.valtek.lv/,Dealership,Parts; Sales; Service
Fendt,AGCO,UAB Ivabalte,Gumbinės g. 145,Šiauliai,,LT,Lithuania,76326,55.94167,23.28287,(+370) 37034720000,marius.janeliunas@ivabalte.lt,,Dealership,Parts; Sales; Service
Fendt,AGCO,UAB IVABALTE,Vandziogalos str. 30,Savieciai,,LT,Lithuania,58151,55.179696447608556,24.002629643088323,(+370) 834720000,kedainiai@ivabalte.lt,http://www.ivabalte.lt/lt/technika/,Dealership,Parts; Sales; Service
Fendt,AGCO,Sia Valtek,Viskalu iela 78 B,Jelgava,,LV,Latvia,3008,56.62545199665437,23.70366385919962,(+371) 25771112,jsc@valtek.lv,http://www.valtek.lv/,Dealership,Parts; Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Sättunagatan 3,Linköping,,SE,Sweden,582 73,58.42296559233153,15.617459357937044,(+46) 1055601200,rickard.wall@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,SIA VALTEK,"Jaunberzi 
 
 Cenu pagasts 
 Jelgavas novads",Brankas,,LV,Latvia,3042,56.6799,23.83932,(+371) 25602210,info@valtek.lv,http://www.valtek.lv/,Dealership,Parts; Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Sjötullsgatan 41,Norrköping,,SE,Sweden,602 28,58.59787138709211,16.224083223646122,(+46) 1055600160,kenth.stahlroos@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Östanagatan,Skänninge,,SE,Sweden,596 34,58.39495766147003,15.097928821312303,(+46) 105561270,bjorn.j.andersson@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Gasverksvägen 9,Nyköping,,SE,Sweden,611 35,58.74696280515756,17.02689777538624,(+46) 105562550,jan.filipsson@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Rattvägen 6,Skövde,,SE,Sweden,541 34,58.39715,13.88761,(+46) 105562430,sven-arne.andersson@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Rönngatan 2,Katrineholm,,SE,Sweden,641 52,58.99344280237112,16.17809929695624,(+46) 105562570,michael.haag@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Askersundsby 138,Askersund,,SE,Sweden,696 91,58.89840044532583,14.899549756558228,(+46) 771386400,peter.fahlstrom@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Däckgatan 6,Vara,,SE,Sweden,534 50,58.26605218036506,12.948739692863628,(+46) 105562310,johan.leverin@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Parts; Sales; Service
Fendt,AGCO,Test Community Sweden Sub Dealer,83J5+Hm,Stockholm,,SE,Sweden,,59.33257,18.06683,,,,Dealership,Parts; Sales; Service
Fendt,AGCO,UAB IVABALTE,Stoties 23,Rokiskis,,LT,Lithuania,42164,55.94008348120146,25.59848345750376,(+370) 845832676,ivabalte@ivabalte.lt,http://www.ivabalte.lt/lt/technika/,Dealership,Parts; Sales; Service
Fendt,AGCO,SIA VALTEK,Skolas iela 2,"Malinovas pagasts, Augsdaugavas novads /",,LV,Latvia,5459,55.99268737101187,26.68797312743538,(+371) 26557724,daugavpils@valtek.lv,http://www.valtek.lv/,Dealership,Parts; Sales; Service
Fendt,AGCO,SIA VALTEK,Ramana iela 6,"Sarkanu pagasts, Madonas novads / Bikser",,LV,Latvia,4870,56.92109973193391,26.315536098510197,(+371) 27887899,madona@valtek.lv,http://www.valtek.lv/,Dealership,Parts; Sales; Service
Fendt,AGCO,Sia Valtek,Jupatovkas iela 9 D,Rezekne,,LV,Latvia,4601,56.51620241780284,27.358940227191248,(+371) 20251712,rezekne@valtek.lv,http://www.valtek.lv/,Dealership,Parts; Sales; Service
Fendt,AGCO,SIA VALTEK,Atmodas iela 27,Smiltene,,LV,Latvia,4729,57.41987444222258,25.915667142664965,(+371) 22023336,smiltene@valtek.lv,http://www.valtek.lv/,Dealership,Parts; Sales; Service
Fendt,AGCO,AGRILAND OÜ,"TÜKI 3 
 
 
 TARTUMAA",TÕRVANDI,,EE,Estonia,61715,58.31875,26.70467,(+372) 7371422,info@agriland.ee,https://www.agriland.ee/,Dealership,Parts; Sales; Service
Fendt,AGCO,Agriland Oü,Orgita Küla,Märjamaa Vald,,EE,Estonia,78313,58.92401,24.45505,(+372) 4868304,info@agriland.ee,https://www.agriland.ee/,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET BERGEN AGROSENTERET A/S,LIAVEGEN 25,NYBORG,,NO,Norway,5132,60.472217248352976,5.343139135110749,(+47) 55251200,bergen@eiksenteret.com,https://www.eiksenteret.no/bergen,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET HAUGESUND HAUGTRAC AS,EIKESKOGVEGEN 72,AKSDAL,,NO,Norway,5570,59.40690758207679,5.453033555839429,(+47) 52754444,haugesund@eiksenteret.com,https://www.eiksenteret.no/haugesund,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET KLEPP JÆREN TRAKTORSENTER AS,ROGNEVEGEN 2,KLEPPE,,NO,Norway,4351,58.782647635567876,5.616603056674912,(+47) 51788380,vidar.haukalid@eiksenteret.com,http://www.eiksenteret.no,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET VARHAUG JÆREN TRAKTORSENTER AS,OPSTADVEIEN 651,VARHAUG,,NO,Norway,4360,58.61717897337487,5.658135957911773,(+47) 51799480,adne.skrettingland@eiksenteret.com,https://www.eiksenteret.no/varhaug,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET FØRDE VEST TRAKTOR AS,ØYRANE 5,FØRDE,,NO,Norway,6801,61.45656298982809,5.837767289165262,(+47) 57834383,tore.stuhaug@eiksenteret.com,https://www.eiksenteret.no/forde,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET VOSS HMV MASKIN AS,REGIMENTSVEGEN 14,VOSS,,NO,Norway,5705,60.63483555850888,6.441150066285657,(+47) 56529130,post@hmvvoss.no,https://www.eiksenteret.no/voss,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET ØRSTA AGRO AS,MOSFLATEVEGEN 8,ØRSTA,,NO,Norway,6154,62.18997934307171,6.144376231913964,(+47) 70048550,orsta@eiksenteret.com,https://www.eiksenteret.no/orsta,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET SOGNDAL HAUGE TRAKTOR AS,GALDETOPPEN,HAFSLO,,NO,Norway,6869,61.3446,7.11015,(+47) 57671857,ola.hauge@eiksenteret.com,https://www.eiksenteret.no/sogndal,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET SOGNDAL HAUGE TRAKTOR AS,GALDETOPPEN,HAFSLO,,NO,Norway,6869,61.30163912283887,7.209059122838871,(+47) 57671857,ola.hauge@eiksenteret.com,https://www.eiksenteret.no/sogndal,Dealership,Sales
Fendt,AGCO,Eiksenteret Rysstad,Rysstadmo 2,Rysstad,,NO,Norway,4748,59.08641219074909,7.546566566730713,(+47) 41472001,vidar.dalen@eiksenteret.com,,Dealership,Parts; Sales; Service
Fendt,AGCO,Eiksenteret Seljord Seljord Landbruk og Maskin AS,ÅRHUSMOEN 2,SELJORD,,NO,Norway,3840,59.516644449466376,8.64572746534239,(+47) 35024927,hjartdal@eiksenteret.com,https://www.eiksenteret.no/hjartdal,Dealership,Parts; Sales; Service
Fendt,AGCO,Eiksenteret Seljord Seljord Landbruk og Maskin AS,ÅRHUSMOEN 2,SELJORD,,NO,Norway,3840,59.51662,8.64725,(+47) 35024927,hjartdal@eiksenteret.com,https://www.eiksenteret.no/hjartdal,Dealership,Sales
Fendt,AGCO,"Eiksenteret Midt-Norge, avd Malmefjorden MIDT-NORGE MASKINSENTER AS",HOLAMYRA 11,MALMEFJORDEN,,NO,Norway,6445,62.81905,7.23803,(+47) 71263400,frode.inderhaug@eiksenteret.com,https://www.eiksenteret.no/malmefjorden,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET GOL HØNEFOSS MASKIN AS,GLITREVEGEN 18,GOL,,NO,Norway,3550,60.699079203529706,8.931579629194637,(+47) 32074777,honefoss@eiksenteret.com,https://www.eiksenteret.no/gol,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET FAGERNES VALDRES LANDBRUKSMASKINER A/S,BYGDINVEIEN 151,FAGERNES,,NO,Norway,2900,60.9960199454003,9.213052590705848,(+47) 61364480,haakon.bergene@eiksenteret.com,https://www.eiksenteret.no/fagernes,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET VIKERSUND HØNEFOSS MASKIN AS,KRØDERVEIEN 180,VIKERSUND,,NO,Norway,3370,59.986598175241376,9.977963222783481,(+47) 32788141,honefoss@eiksenteret.com,https://www.eiksenteret.no/vikersund,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET SKIEN VESTFOLD MASKIN AS,Hagebyveien 40,Skien,,NO,Norway,3734,59.18134536320453,9.605017365631111,(+47) 40007988,vestfold@eiksenteret.com,https://www.eiksenteret.no/porsgrunn,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET RYKENE,PRESTEVEIEN 37,RYKENE,,NO,Norway,4821,58.40931955146049,8.637808158819869,(+47) 37032600,preben.dalen@eiksenteret.com,https://www.eiksenteret.no/rykene,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET HØNEFOSS HØNEFOSS MASKIN AS,BARBROVEIEN 7,HØNEFOSS,,NO,Norway,3511,60.15236448611049,10.250706697781494,(+47) 32181890,honefoss@eiksenteret.com,https://www.eiksenteret.no/honefoss,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET LIER HØNEFOSS MASKIN A/S,FRUKTVEIEN 15,LIER,,NO,Norway,3402,59.74902648050854,10.24347659306611,(+47) 32844808,honefoss@eiksenteret.com,https://www.eiksenteret.no/lier,Dealership,Parts; Sales; Service
Fendt,AGCO,Eiksenteret Dokka,Rosteinvegen 1,Dokka,,NO,Norway,2870,60.83489318056122,10.053118673529903,(+47) 91192870,bjorn.hansen@eiksenteret.com,,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET STOKKE VESTFOLD MASKIN AS,Borgeskogtoppen 2,STOKKE,,NO,Norway,3160,59.252346995503096,10.258391542413422,(+47) 40007988,vestfold@eiksenteret.com,https://www.eiksenteret.no/stokke,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET GRAN HADELAND MASKIN AS,SØRVANGSBAKKEN 21,JAREN,,NO,Norway,2770,60.40261937304725,10.54252015976018,(+47) 61313850,tore.stenbraten@eiksenteret.com,https://www.eiksenteret.no/gran,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET GAUSDAL FREDRIKSEN LANDBRUKSVERKSTED AS,Bjørndalsvollen 4,Østre Gausdal,,NO,Norway,2651,61.225620849605704,10.205157169274644,(+47) 61227190,thor.fredriksen@eiksenteret.com,https://www.eiksenteret.no/gausdal,Dealership,Parts; Sales; Service
Fendt,AGCO,Eiksenteret Gjøvik Indre Østfold Landbruksservice AS,Amsrudbakken 3,Hunndalen,,NO,Norway,2827,60.78103332466569,10.63374505741266,(+47) 98238746,morten.storskogen@eiksenteret.com,,Dealership,Parts; Sales; Service
Fendt,AGCO,Eiksenteret Vinstra Peer Gynt Maskin AS,Transportvegen 36,Vinstra,,NO,Norway,2640,61.592757985502004,9.732591469949472,(+47) 61216050,nelli.budsberg@eiksenteret.com,https://www.eiksenteret.no/vinstra,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET KLØFTA ROMERIKE TRAKTOR OG MASKIN A/S,MYRVANGVEIEN 4,KLØFTA,,NO,Norway,2041,60.07200235441453,11.151456719930463,(+47) 63982410,post.klofta@eiksenteret.com,https://www.eiksenteret.no/klofta,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET FURNES FURNES TRAKTORSENTER AS,FURNESVEGEN 221,HAMAR,,NO,Norway,2319,60.82417692425694,11.083112117832393,(+47) 62351590,ola.wetten@eiksenteret.com,https://www.eiksenteret.no/furnes,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET SARPSBORG INDRE ØSTFOLD LANDBRUKSSERVICE AS,"BREDMYRA 6b 
 SARPSBORG",BORGENHAUGEN,,NO,Norway,1739,59.279736025107596,11.188856212000866,(+47) 69136860,bjorn.hansen@eiksenteret.com,https://www.eiksenteret.no/sarpsborg,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET MYSEN INDRE ØSTFOLD MASKINSENTER A/S,RAMSTADLØKKA 2,MYSEN,,NO,Norway,1850,59.5537813845209,11.366403713560997,(+47) 69898490,mysen@eiksenteret.com,https://www.eiksenteret.no/mysen,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET BJØRKELANGEN Bjørkelangen Maskin AS,Nordre Bliksrud vei 14,BJØRKELANGEN,,NO,Norway,1940,59.89054076593162,11.565011716347623,(+47) 63856388,bjorkelangen@eiksenteret.com,https://www.eiksenteret.no/bjorkelangen,Dealership,Parts; Sales; Service
Fendt,AGCO,Eiksenteret Flisa Furnes Traktorsenter AS,Industrivegen 14,Flisa,,NO,Norway,2270,60.61394868877323,12.020586734339554,(+47) 90554702,torkel.solberg@eiksenteret.com,,Dealership,Parts; Sales; Service
Fendt,AGCO,"Eiksenteret Midt-Norge, avd Oppdal MIDT-NORGE MASKINSENTER AS",NORDRE INDUSTRIVEGEN 230,OPPDAL,,NO,Norway,7340,62.60016,9.7215,(+47) 72423485,bard.pedersen@eiksenteret.com,https://www.eiksenteret.no/oppdal,Dealership,Parts; Sales; Service
Fendt,AGCO,"Eiksenteret Midt-Norge, avd Surnadal MIDT-NORGE MASKINSENTER AS",INDUSTRIVEIEN 29,SURNADAL,,NO,Norway,6652,62.9771,8.66397,(+47) 71657700,ove.oye@eiksenteret.com,https://www.eiksenteret.no/surnadal,Dealership,Parts; Sales; Service
Fendt,AGCO,EIKSENTERET TOLGA TOLGA BIL AS,RØROSVEIEN 2161,TOLGA,,NO,Norway,2540,62.41491104994725,11.005318761860877,(+47) 62494850,post@tolgabil.no,https://www.eiksenteret.no/tolga,Dealership,Parts; Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Kurödsvägen 24,Uddevalla,,SE,Sweden,451 55,58.35191792958979,11.981608030229056,(+46) 105562020,mikael.hansson@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Industigatan 13,Brålanda,,SE,Sweden,464 62,58.56184,12.34593,(+46) 105560280,bjorn.ohman@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,"Eiksenteret Midt-Norge, avd Støren",KJØRKVOLLVEIEN,STØREN,,NO,Norway,7290,63.02784,10.286095,(+47) 40001924,jon.magne.sater@eiksenteret.com,https://www.eiksenteret.no/storen,Dealership,Parts; Sales; Service
Fendt,AGCO,"Eiksenteret Midt-Norge, avd Orkdal",LAKSØRVEGEN 3,ORKANGER,,NO,Norway,7300,63.29774713601267,9.83738757174259,(+47) 40001924,odd.arild.morken@eiksenteret.com,https://www.eiksenteret.no/orkdal,Dealership,Parts; Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Fjärrviksvägen 12,Karlstad,,SE,Sweden,653 50,59.42788,13.41586,(+46) 105561490,ev-marie.nystrom@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,"Eiksenteret Midt-Norge, avd Trondheim Midt-Norge Maskinsenter AS",Terminalen 4 B,Heimdal,,NO,Norway,7080,63.34083317423232,10.360479143164273,(+47) 72839200,jon.magne.sater@eiksenteret.com,https://www.eiksenteret.no/trondheim,Dealership,Parts; Sales; Service
Fendt,AGCO,"Eiksenteret Midt-Norge, avd Rissa","LEIRAVEIEN 20, RISSA",RISSA,,NO,Norway,7100,63.59789411734849,9.999462442003122,(+47) 40001924,odd.arne.lyngaas@eiksenteret.com,https://www.eiksenteret.no/rissa,Dealership,Parts; Sales; Service
Fendt,AGCO,"Eiksenteret Midt-Norge, avd Stjørdal MIDT-NORGE MASKINSENTER AS",WERGELANDSVEIEN 23B,STJØRDAL,,NO,Norway,7504,63.47312,10.91368,(+47) 40001924,ole.ronningen@eiksenteret.com,https://www.eiksenteret.no/stjordal,Dealership,Parts; Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Tunavägen 286,Borlänge,,SE,Sweden,781 73,60.44315668162929,15.497825429855197,(+46) 105560930,peter.thornberg@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Hjälmarvägen 85,Örebro,,SE,Sweden,702 86,59.261622949764444,15.27015189203272,(+46) 105560510,ingela.olsson@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Hyttvägen 16,Sala,,SE,Sweden,733 91,59.93389526892929,16.61844596407444,(+46) 105562730,mats.z.johansson@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
Fendt,AGCO,Lantmännen Maskin AB,Industrigatan 10,Bollnäs,,SE,Sweden,821 41,61.333851453456965,16.40161846810412,(+46) 105561390,asa.johansson@lantmannen.com,https://www.lantmannenlantbrukmaskin.se/,Dealership,Sales; Service
